gene_id	HF1_2_Cbr	HF1_2_Cni
CBRIG.V.g15253.t1__CNIGO.Cnig_chr_V.g18134.t1	255	204
CBRIG.V.g15309.t1__CNIGO.Cnig_chr_V.g18193.t1	527	200
CBRIG.V.g15333.t1__CNIGO.Cnig_chr_V.g18228.t1	753	388
CBRIG.V.g15339.t1__CNIGO.Cnig_chr_V.g18230.t1	333	173
CBRIG.V.g15358.t1__CNIGO.Cnig_chr_V.g18247.t2	358	295
CBRIG.V.g15382.t1__CNIGO.Cnig_chr_V.g18312.t1	258	459
CBRIG.V.g15384.t3__CNIGO.Cnig_chr_V.g18314.t1	360	906
CBRIG.V.g15391.t1__CNIGO.Cnig_chr_V.g18321.t1	232	410
CBRIG.V.g15418.t1__CNIGO.Cnig_chr_V.g18354.t1	252	185
CBRIG.V.g15423.t1__CNIGO.Cnig_chr_V.g18359.t1	1166	462
CBRIG.V.g15437.t1__CNIGO.Cnig_chr_V.g18384.t2	262	412
CBRIG.V.g15465.t1__CNIGO.Cnig_chr_V.g18415.t1	460	224
CBRIG.V.g15480.t1__CNIGO.Cnig_chr_V.g18434.t1	169	164
CBRIG.V.g15498.t1__CNIGO.Cnig_chr_V.g18454.t1	52	198
CBRIG.V.g15538.t2__CNIGO.Cnig_chr_V.g18483.t3	243	311
CBRIG.V.g15548.t2__CNIGO.Cnig_chr_V.g18492.t1	457	254
CBRIG.V.g15563.t1__CNIGO.Cnig_chr_V.g18508.t1	123	94
CBRIG.V.g15600.t3__CNIGO.Cnig_chr_V.g18542.t1	352	320
CBRIG.V.g15601.t1__CNIGO.Cnig_chr_V.g18543.t1	177	372
CBRIG.V.g15623.t1__CNIGO.Cnig_chr_V.g18566.t1	322	268
CBRIG.V.g15675.t1__CNIGO.Cnig_chr_V.g18630.t1	203	111
CBRIG.V.g15693.t1__CNIGO.Cnig_chr_V.g18649.t1	119	162
CBRIG.V.g15698.t4__CNIGO.Cnig_chr_V.g18654.t3	1714	589
CBRIG.V.g15748.t1__CNIGO.Cnig_chr_V.g18696.t2	186	665
CBRIG.V.g15775.t1__CNIGO.Cnig_chr_V.g18723.t1	232	80
CBRIG.V.g15776.t1__CNIGO.Cnig_chr_V.g18724.t1	181	610
CBRIG.V.g15793.t1__CNIGO.Cnig_chr_V.g18752.t1	154	146
CBRIG.V.g15806.t1__CNIGO.Cnig_chr_V.g18763.t2	1158	193
CBRIG.V.g15823.t2__CNIGO.Cnig_chr_V.g18778.t1	245	55
CBRIG.V.g15824.t1__CNIGO.Cnig_chr_V.g18782.t1	416	393
CBRIG.V.g15827.t1__CNIGO.Cnig_chr_V.g18785.t1	59	57
CBRIG.V.g15859.t1__CNIGO.Cnig_chr_V.g18814.t1	302	118
CBRIG.V.g15887.t1__CNIGO.Cnig_chr_V.g18833.t1	642	196
CBRIG.V.g15902.t3__CNIGO.Cnig_chr_V.g18847.t1	594	1200
CBRIG.V.g15927.t1__CNIGO.Cnig_chr_V.g18879.t1	113	208
CBRIG.V.g15928.t1__CNIGO.Cnig_chr_V.g18880.t1	420	341
CBRIG.V.g15931.t3__CNIGO.Cnig_chr_V.g18886.t1	82	47
CBRIG.V.g15968.t1__CNIGO.Cnig_chr_V.g18924.t1	229	345
CBRIG.V.g15985.t1__CNIGO.Cnig_chr_V.g18943.t2	109	66
CBRIG.V.g15986.t2__CNIGO.Cnig_chr_V.g18944.t1	204	278
CBRIG.V.g16004.t1__CNIGO.Cnig_chr_V.g18964.t1	68	194
CBRIG.V.g16005.t2__CNIGO.Cnig_chr_V.g18965.t2	54	26
CBRIG.V.g16044.t1__CNIGO.Cnig_chr_V.g19013.t1	180	104
CBRIG.V.g16050.t1__CNIGO.Cnig_chr_V.g19020.t1	1254	152
CBRIG.V.g16082.t1__CNIGO.Cnig_chr_V.g19067.t1	291	217
CBRIG.V.g16090.t1__CNIGO.Cnig_chr_V.g19076.t1	130	285
CBRIG.V.g16095.t1__CNIGO.Cnig_chr_V.g19082.t1	573	82
CBRIG.V.g16096.t1__CNIGO.Cnig_chr_V.g19083.t1	312	259
CBRIG.V.g16098.t2__CNIGO.Cnig_chr_V.g19085.t3	4373	693
CBRIG.V.g16112.t1__CNIGO.Cnig_chr_V.g19098.t2	656	218
CBRIG.V.g16120.t1__CNIGO.Cnig_chr_V.g19108.t2	448	743
CBRIG.V.g16173.t1__CNIGO.Cnig_chr_V.g19168.t1	388	206
CBRIG.V.g16174.t1__CNIGO.Cnig_chr_V.g19169.t3	289	247
CBRIG.V.g16244.t1__CNIGO.Cnig_chr_V.g19254.t2	211	502
CBRIG.V.g16252.t1__CNIGO.Cnig_chr_V.g19261.t1	556	301
CBRIG.V.g16261.t1__CNIGO.Cnig_chr_V.g19273.t1	92	221
CBRIG.V.g16263.t1__CNIGO.Cnig_chr_V.g19274.t5	187	666
CBRIG.V.g16293.t1__CNIGO.Cnig_chr_V.g19304.t1	179	959
CBRIG.V.g16295.t2__CNIGO.Cnig_chr_V.g19306.t3	291	315
CBRIG.V.g16304.t1__CNIGO.Cnig_chr_V.g19316.t1	128	130
CBRIG.V.g16338.t1__CNIGO.Cnig_chr_V.g19346.t1	356	220
CBRIG.V.g16341.t1__CNIGO.Cnig_chr_V.g19354.t4	3164	1133
CBRIG.V.g16406.t4__CNIGO.Cnig_chr_V.g19426.t3	691	427
CBRIG.V.g16488.t1__CNIGO.Cnig_chr_V.g19518.t1	47	48
CBRIG.V.g16491.t1__CNIGO.Cnig_chr_V.g19521.t1	355	150
CBRIG.V.g16517.t1__CNIGO.Cnig_chr_V.g19553.t2	480	1472
CBRIG.V.g16551.t1__CNIGO.Cnig_chr_V.g19585.t1	505	681
CBRIG.V.g16563.t3__CNIGO.Cnig_chr_V.g19599.t1	1305	631
CBRIG.V.g16565.t1__CNIGO.Cnig_chr_V.g19601.t1	258	402
CBRIG.V.g16622.t1__CNIGO.Cnig_chr_V.g19660.t1	480	232
CBRIG.V.g16624.t2__CNIGO.Cnig_chr_V.g19665.t1	411	2155
CBRIG.V.g16629.t1__CNIGO.Cnig_chr_V.g19668.t1	204	73
CBRIG.V.g16688.t1__CNIGO.Cnig_chr_V.g19706.t1	1562	707
CBRIG.V.g16691.t1__CNIGO.Cnig_chr_V.g19709.t2	667	578
CBRIG.V.g16715.t2__CNIGO.Cnig_chr_V.g19734.t2	828	332
CBRIG.V.g16722.t2__CNIGO.Cnig_chr_V.g19748.t2	4367	1183
CBRIG.V.g16743.t1__CNIGO.Cnig_chr_V.g19772.t1	82	76
CBRIG.V.g16750.t1__CNIGO.Cnig_chr_V.g19778.t1	696	230
CBRIG.V.g16759.t1__CNIGO.Cnig_chr_V.g19791.t1	628	360
CBRIG.V.g16775.t1__CNIGO.Cnig_chr_V.g19807.t1	792	90
CBRIG.V.g16785.t1__CNIGO.Cnig_chr_V.g19818.t1	30	22
CBRIG.V.g16817.t1__CNIGO.Cnig_chr_V.g19851.t1	109	103
CBRIG.V.g16839.t1__CNIGO.Cnig_chr_V.g19873.t1	95	145
CBRIG.V.g16853.t1__CNIGO.Cnig_chr_V.g19892.t1	135	147
CBRIG.V.g16862.t1__CNIGO.Cnig_chr_V.g19900.t1	161	580
CBRIG.V.g16870.t1__CNIGO.Cnig_chr_V.g19905.t1	485	473
CBRIG.V.g16902.t1__CNIGO.Cnig_chr_V.g19938.t2	116	291
CBRIG.V.g16914.t1__CNIGO.Cnig_chr_V.g19950.t1	1434	425
CBRIG.V.g16922.t1__CNIGO.Cnig_chr_V.g19963.t1	1119	341
CBRIG.V.g16937.t1__CNIGO.Cnig_chr_V.g19979.t1	79	387
CBRIG.V.g16938.t1__CNIGO.Cnig_chr_V.g19980.t1	557	290
CBRIG.V.g17015.t1__CNIGO.Cnig_chr_V.g20057.t3	342	330
CBRIG.V.g17034.t1__CNIGO.Cnig_chr_V.g20072.t2	304	630
CBRIG.V.g17041.t1__CNIGO.Cnig_chr_V.g20078.t1	134	159
CBRIG.V.g17048.t1__CNIGO.Cnig_chr_V.g20083.t1	68	80
CBRIG.V.g17053.t1__CNIGO.Cnig_chr_V.g20089.t1	239	139
CBRIG.V.g17078.t1__CNIGO.Cnig_chr_V.g20118.t2	347	153
CBRIG.V.g17102.t1__CNIGO.Cnig_chr_V.g20145.t1	1854	311
CBRIG.V.g17121.t1__CNIGO.Cnig_chr_V.g20169.t2	100	221
CBRIG.V.g17151.t1__CNIGO.Cnig_chr_V.g20218.t1	607	336
CBRIG.V.g17171.t1__CNIGO.Cnig_chr_V.g20237.t1	214	63
CBRIG.V.g17179.t1__CNIGO.Cnig_chr_V.g20245.t1	153	112
CBRIG.V.g17185.t1__CNIGO.Cnig_chr_V.g20252.t1	130	392
CBRIG.V.g17188.t1__CNIGO.Cnig_chr_V.g20255.t1	195	622
CBRIG.V.g17220.t1__CNIGO.Cnig_chr_V.g20288.t1	178	198
CBRIG.V.g17221.t1__CNIGO.Cnig_chr_V.g20289.t1	150	906
CBRIG.V.g17234.t1__CNIGO.Cnig_chr_V.g20303.t1	234	665
CBRIG.V.g17352.t2__CNIGO.Cnig_chr_V.g20431.t1	405	407
CBRIG.V.g17392.t1__CNIGO.Cnig_chr_V.g20481.t2	237	1839
CBRIG.V.g17399.t1__CNIGO.Cnig_chr_V.g20487.t1	587	171
CBRIG.V.g17426.t1__CNIGO.Cnig_chr_V.g20521.t1	880	241
CBRIG.V.g17430.t1__CNIGO.Cnig_chr_V.g20526.t1	126	157
CBRIG.V.g17436.t1__CNIGO.Cnig_chr_V.g20533.t1	38	111
CBRIG.V.g17504.t1__CNIGO.Cnig_chr_V.g20622.t1	119	38
CBRIG.V.g17508.t1__CNIGO.Cnig_chr_V.g20626.t1	231	461
CBRIG.V.g17526.t1__CNIGO.Cnig_chr_V.g20643.t2	360	218
CBRIG.V.g17545.t1__CNIGO.Cnig_chr_V.g20674.t1	109	271
CBRIG.V.g17556.t1__CNIGO.Cnig_chr_V.g20685.t1	668	205
CBRIG.V.g17565.t1__CNIGO.Cnig_chr_V.g20697.t1	87	87
CBRIG.V.g17605.t1__CNIGO.Cnig_chr_V.g20740.t2	1156	571
CBRIG.V.g17630.t1__CNIGO.Cnig_chr_V.g20776.t1	58	161
CBRIG.V.g17636.t1__CNIGO.Cnig_chr_V.g20784.t1	62	57
CBRIG.V.g17649.t2__CNIGO.Cnig_chr_V.g20795.t2	305	190
CBRIG.V.g17676.t1__CNIGO.Cnig_chr_V.g20844.t2	218	269
CBRIG.V.g17688.t1__CNIGO.Cnig_chr_V.g20862.t1	863	619
CBRIG.V.g17752.t1__CNIGO.Cnig_chr_V.g20948.t1	150	215
CBRIG.V.g17755.t1__CNIGO.Cnig_chr_V.g20959.t2	65	556
CBRIG.V.g17763.t3__CNIGO.Cnig_chr_V.g20972.t1	887	94
CBRIG.V.g17767.t1__CNIGO.Cnig_chr_V.g20975.t1	75	76
CBRIG.V.g17778.t1__CNIGO.Cnig_chr_V.g20998.t1	1411	753
CBRIG.V.g17785.t1__CNIGO.Cnig_chr_V.g21013.t1	196	381
CBRIG.V.g17787.t1__CNIGO.Cnig_chr_V.g21016.t1	147	658
CBRIG.V.g17812.t2__CNIGO.Cnig_chr_V.g21050.t2	158	195
CBRIG.V.g18008.t1__CNIGO.Cnig_chr_V.g21361.t1	172	119
CBRIG.V.g18202.t1__CNIGO.Cnig_chr_V.g21568.t1	43	183
CBRIG.V.g18225.t1__CNIGO.Cnig_chr_V.g21660.t1	210	991
CBRIG.V.g18269.t1__CNIGO.Cnig_chr_V.g21738.t2	528	1953
CBRIG.V.g18289.t1__CNIGO.Cnig_chr_V.g21764.t1	47	74
CBRIG.V.g18313.t1__CNIGO.Cnig_chr_V.g21807.t1	197	506
CBRIG.V.g18330.t1__CNIGO.Cnig_chr_V.g21789.t1	442	123
CBRIG.V.g18360.t1__CNIGO.Cnig_chr_V.g21915.t2	299	407
CBRIG.V.g18362.t1__CNIGO.Cnig_chr_V.g21917.t2	302	1797
CBRIG.V.g18365.t1__CNIGO.Cnig_chr_V.g21920.t2	292	764
CBRIG.V.g18445.t1__CNIGO.Cnig_chr_V.g22007.t2	54	152
CBRIG.V.g18453.t1__CNIGO.Cnig_chr_V.g22017.t1	197	162
CBRIG.V.g18508.t1__CNIGO.Cnig_chr_V.g22081.t1	239	497
CBRIG.X.g18524.t1__CNIGO.Cnig_chr_X.g22173.t1	173	572
CBRIG.X.g18550.t1__CNIGO.Cnig_chr_X.g22204.t1	670	110
CBRIG.X.g18570.t1__CNIGO.Cnig_chr_X.g22224.t1	271	664
CBRIG.X.g18576.t1__CNIGO.Cnig_chr_X.g22228.t1	405	401
CBRIG.X.g18584.t2__CNIGO.Cnig_chr_X.g22236.t1	453	325
CBRIG.X.g18587.t2__CNIGO.Cnig_chr_X.g22238.t2	491	2746
CBRIG.X.g18612.t1__CNIGO.Cnig_chr_X.g22267.t1	168	573
CBRIG.X.g18618.t1__CNIGO.Cnig_chr_X.g22273.t1	347	2002
CBRIG.X.g18628.t2__CNIGO.Cnig_chr_X.g22286.t3	512	328
CBRIG.X.g18658.t1__CNIGO.Cnig_chr_X.g22321.t1	119	152
CBRIG.X.g18678.t1__CNIGO.Cnig_chr_X.g22168.t1	119	50
CBRIG.X.g18720.t1__CNIGO.Cnig_chr_X.g22370.t2	1704	325
CBRIG.X.g18739.t3__CNIGO.Cnig_chr_X.g22394.t1	218	185
CBRIG.X.g18740.t1__CNIGO.Cnig_chr_X.g22395.t1	307	253
CBRIG.X.g18762.t1__CNIGO.Cnig_chr_X.g22418.t3	372	926
CBRIG.X.g18772.t1__CNIGO.Cnig_chr_X.g22429.t1	175	149
CBRIG.X.g18779.t1__CNIGO.Cnig_chr_X.g22435.t1	230	465
CBRIG.X.g18786.t2__CNIGO.Cnig_chr_X.g22442.t1	729	198
CBRIG.X.g18818.t1__CNIGO.Cnig_chr_X.g22481.t1	381	139
CBRIG.X.g18823.t1__CNIGO.Cnig_chr_X.g22485.t2	118	319
CBRIG.X.g18824.t1__CNIGO.Cnig_chr_X.g22486.t1	243	100
CBRIG.X.g18827.t2__CNIGO.Cnig_chr_X.g22492.t2	808	315
CBRIG.X.g18831.t1__CNIGO.Cnig_chr_X.g22495.t1	134	155
CBRIG.X.g18834.t1__CNIGO.Cnig_chr_X.g22497.t1	385	199
CBRIG.X.g18839.t1__CNIGO.Cnig_chr_X.g22502.t1	283	298
CBRIG.X.g18846.t1__CNIGO.Cnig_chr_X.g22508.t1	671	260
CBRIG.X.g18859.t4__CNIGO.Cnig_chr_X.g22524.t1	688	233
CBRIG.X.g18987.t1__CNIGO.Cnig_chr_X.g22681.t1	238	312
CBRIG.X.g18992.t1__CNIGO.Cnig_chr_X.g22689.t2	193	235
CBRIG.X.g19020.t1__CNIGO.Cnig_chr_X.g22711.t1	239	156
CBRIG.X.g19037.t2__CNIGO.Cnig_chr_X.g22736.t2	733	2084
CBRIG.X.g19039.t2__CNIGO.Cnig_chr_X.g22738.t1	39	96
CBRIG.X.g19070.t3__CNIGO.Cnig_chr_X.g22780.t1	252	100
CBRIG.X.g19094.t1__CNIGO.Cnig_chr_X.g22805.t1	170	342
CBRIG.X.g19106.t1__CNIGO.Cnig_chr_X.g22822.t2	78	64
CBRIG.X.g19107.t1__CNIGO.Cnig_chr_X.g22824.t2	592	549
CBRIG.X.g19108.t2__CNIGO.Cnig_chr_X.g22825.t1	135	56
CBRIG.X.g19226.t2__CNIGO.Cnig_chr_X.g22979.t1	496	1397
CBRIG.X.g19260.t2__CNIGO.Cnig_chr_X.g23015.t1	237	1304
CBRIG.X.g19278.t2__CNIGO.Cnig_chr_X.g23031.t3	114	318
CBRIG.X.g19281.t1__CNIGO.Cnig_chr_X.g23035.t1	81	138
CBRIG.X.g19304.t1__CNIGO.Cnig_chr_X.g23055.t1	512	1514
CBRIG.X.g19313.t1__CNIGO.Cnig_chr_X.g23065.t1	255	588
CBRIG.X.g19314.t1__CNIGO.Cnig_chr_X.g23066.t3	264	327
CBRIG.X.g19325.t1__CNIGO.Cnig_chr_X.g23079.t1	1206	255
CBRIG.X.g19394.t1__CNIGO.Cnig_chr_X.g23153.t1	148	133
CBRIG.X.g19418.t1__CNIGO.Cnig_chr_X.g23180.t1	357	345
CBRIG.X.g19424.t1__CNIGO.Cnig_chr_X.g23185.t3	3127	1534
CBRIG.X.g19429.t1__CNIGO.Cnig_chr_X.g23191.t1	132	551
CBRIG.X.g19450.t1__CNIGO.Cnig_chr_X.g23209.t1	505	211
CBRIG.X.g19480.t1__CNIGO.Cnig_chr_X.g23242.t1	210	489
CBRIG.X.g19493.t1__CNIGO.Cnig_chr_X.g23256.t2	229	642
CBRIG.X.g19496.t3__CNIGO.Cnig_chr_X.g23259.t3	101	244
CBRIG.X.g19518.t1__CNIGO.Cnig_chr_X.g23282.t1	50	77
CBRIG.X.g19553.t1__CNIGO.Cnig_chr_X.g23319.t1	234	396
CBRIG.X.g19612.t1__CNIGO.Cnig_chr_X.g23406.t1	72	259
CBRIG.X.g19623.t1__CNIGO.Cnig_chr_X.g23408.t1	803	181
CBRIG.X.g19624.t2__CNIGO.Cnig_chr_X.g23407.t1	98	911
CBRIG.X.g19659.t1__CNIGO.Cnig_chr_X.g23476.t3	426	768
CBRIG.X.g19663.t1__CNIGO.Cnig_chr_X.g23480.t2	71	50
CBRIG.X.g19711.t1__CNIGO.Cnig_chr_X.g23594.t1	104	344
CBRIG.X.g19715.t1__CNIGO.Cnig_chr_X.g23600.t1	169	155
CBRIG.X.g19750.t1__CNIGO.Cnig_chr_X.g23639.t1	125	122
CBRIG.X.g19898.t1__CNIGO.Cnig_chr_X.g23746.t1	129	929
CBRIG.X.g19901.t3__CNIGO.Cnig_chr_X.g23748.t1	642	2539
CBRIG.X.g19907.t1__CNIGO.Cnig_chr_X.g23755.t1	86	51
CBRIG.X.g19933.t2__CNIGO.Cnig_chr_X.g23792.t1	163	144
CBRIG.X.g19952.t1__CNIGO.Cnig_chr_X.g23811.t1	162	560
CBRIG.X.g19995.t1__CNIGO.Cnig_chr_X.g23855.t1	421	1505
CBRIG.X.g20019.t1__CNIGO.Cnig_chr_X.g23877.t2	510	557
CBRIG.X.g20044.t1__CNIGO.Cnig_chr_X.g23912.t1	456	1172
CBRIG.X.g20046.t1__CNIGO.Cnig_chr_X.g23914.t3	467	1025
CBRIG.X.g20053.t2__CNIGO.Cnig_chr_X.g23930.t2	169	86
CBRIG.X.g20071.t2__CNIGO.Cnig_chr_X.g23953.t1	73	102
CBRIG.X.g20075.t2__CNIGO.Cnig_chr_X.g23958.t1	908	420
CBRIG.X.g20084.t1__CNIGO.Cnig_chr_X.g23967.t1	531	888
CBRIG.X.g20091.t2__CNIGO.Cnig_chr_X.g23973.t1	908	429
CBRIG.X.g20138.t2__CNIGO.Cnig_chr_X.g24028.t1	158	158
CBRIG.X.g20186.t1__CNIGO.Cnig_chr_X.g24077.t1	152	70
CBRIG.X.g20188.t1__CNIGO.Cnig_chr_X.g24079.t1	90	169
CBRIG.X.g20272.t3__CNIGO.Cnig_chr_X.g24133.t2	270	217
CBRIG.X.g20291.t1__CNIGO.Cnig_chr_X.g24159.t2	305	331
CBRIG.X.g20308.t3__CNIGO.Cnig_chr_X.g24179.t2	602	396
CBRIG.X.g20313.t1__CNIGO.Cnig_chr_X.g24184.t2	269	199
CBRIG.X.g20319.t1__CNIGO.Cnig_chr_X.g24190.t1	273	186
CBRIG.X.g20321.t3__CNIGO.Cnig_chr_X.g24192.t2	329	895
CBRIG.X.g20350.t1__CNIGO.Cnig_chr_X.g24218.t1	356	1100
CBRIG.X.g20361.t1__CNIGO.Cnig_chr_X.g24229.t2	304	1211
CBRIG.X.g20384.t1__CNIGO.Cnig_chr_X.g24252.t1	351	377
CBRIG.X.g20399.t3__CNIGO.Cnig_chr_X.g24271.t3	353	353
CBRIG.X.g20406.t1__CNIGO.Cnig_chr_X.g24274.t1	126	214
CBRIG.X.g20418.t1__CNIGO.Cnig_chr_X.g24288.t1	68	83
CBRIG.X.g20433.t2__CNIGO.Cnig_chr_X.g24305.t3	577	243
CBRIG.X.g20436.t1__CNIGO.Cnig_chr_X.g24309.t2	255	912
CBRIG.X.g20441.t1__CNIGO.Cnig_chr_X.g24315.t1	173	549
CBRIG.X.g20466.t1__CNIGO.Cnig_chr_X.g24346.t1	287	161
CBRIG.X.g20480.t1__CNIGO.Cnig_chr_X.g24361.t1	695	581
CBRIG.X.g20489.t2__CNIGO.Cnig_chr_X.g24370.t1	212	597
CBRIG.X.g20492.t1__CNIGO.Cnig_chr_X.g24373.t1	353	93
CBRIG.X.g20510.t2__CNIGO.Cnig_chr_X.g24396.t1	489	1052
CBRIG.X.g20538.t1__CNIGO.Cnig_chr_X.g24330.t1	85	190
CBRIG.X.g20545.t1__CNIGO.Cnig_chr_X.g24425.t2	279	1121
CBRIG.X.g20547.t2__CNIGO.Cnig_chr_X.g24428.t1	661	356
CBRIG.X.g20553.t1__CNIGO.Cnig_chr_X.g24433.t1	251	111
CBRIG.X.g20565.t1__CNIGO.Cnig_chr_X.g24445.t1	454	146
CBRIG.X.g20577.t1__CNIGO.Cnig_chr_X.g24457.t1	82	181
CBRIG.X.g20586.t1__CNIGO.Cnig_chr_X.g24466.t2	153	426
CBRIG.X.g20592.t1__CNIGO.Cnig_chr_X.g24474.t1	231	1258
CBRIG.X.g20630.t1__CNIGO.Cnig_chr_X.g24517.t2	329	289
CBRIG.X.g20632.t1__CNIGO.Cnig_chr_X.g24519.t1	479	1238
CBRIG.X.g20651.t1__CNIGO.Cnig_chr_X.g26396.t1	134	486
CBRIG.X.g20659.t1__CNIGO.Cnig_chr_X.g24546.t1	325	244
CBRIG.X.g20661.t1__CNIGO.Cnig_chr_X.g24549.t4	340	275
CBRIG.X.g20662.t1__CNIGO.Cnig_chr_X.g24550.t3	1080	414
CBRIG.X.g20664.t1__CNIGO.Cnig_chr_X.g24552.t1	123	114
CBRIG.X.g20680.t1__CNIGO.Cnig_chr_X.g24567.t1	1731	186
CBRIG.X.g20709.t1__CNIGO.Cnig_chr_X.g24601.t2	326	645
CBRIG.X.g20726.t3__CNIGO.Cnig_chr_X.g24627.t1	529	929
CBRIG.X.g20734.t1__CNIGO.Cnig_chr_X.g24632.t3	427	517
CBRIG.X.g20746.t4__CNIGO.Cnig_chr_X.g24647.t1	658	435
CBRIG.X.g20773.t2__CNIGO.Cnig_chr_X.g24673.t2	152	166
CBRIG.X.g20782.t1__CNIGO.Cnig_chr_X.g24681.t1	1031	355
CBRIG.X.g20784.t1__CNIGO.Cnig_chr_X.g24684.t1	261	208
CBRIG.X.g20814.t1__CNIGO.Cnig_chr_X.g24717.t1	225	552
CBRIG.X.g20858.t1__CNIGO.Cnig_chr_X.g24778.t1	146	104
CBRIG.X.g20892.t1__CNIGO.Cnig_chr_X.g24811.t1	724	189
CBRIG.X.g20898.t2__CNIGO.Cnig_chr_X.g24816.t1	291	616
CBRIG.X.g20899.t2__CNIGO.Cnig_chr_X.g24817.t1	420	452
CBRIG.X.g20912.t1__CNIGO.Cnig_chr_X.g24834.t1	65	74
CBRIG.X.g20919.t1__CNIGO.Cnig_chr_X.g24844.t1	367	551
CBRIG.X.g20962.t1__CNIGO.Cnig_chr_X.g24917.t2	772	231
CBRIG.X.g20975.t1__CNIGO.Cnig_chr_X.g24930.t1	311	202
CBRIG.X.g20991.t1__CNIGO.Cnig_chr_X.g24944.t1	576	300
CBRIG.X.g21083.t1__CNIGO.Cnig_chr_X.g25043.t2	99	99
CBRIG.X.g21110.t1__CNIGO.Cnig_chr_X.g25073.t2	317	1505
CBRIG.X.g21116.t1__CNIGO.Cnig_chr_X.g25077.t1	91	157
CBRIG.X.g21130.t1__CNIGO.Cnig_chr_X.g25093.t1	54	151
CBRIG.X.g21135.t3__CNIGO.Cnig_chr_X.g25100.t1	250	731
CBRIG.X.g21140.t1__CNIGO.Cnig_chr_X.g25108.t1	30	68
CBRIG.X.g21179.t1__CNIGO.Cnig_chr_X.g25156.t3	366	400
CBRIG.X.g21201.t1__CNIGO.Cnig_chr_X.g24490.t1	67	330
CBRIG.X.g21241.t1__CNIGO.Cnig_chr_X.g25230.t1	319	229
CBRIG.X.g21250.t4__CNIGO.Cnig_chr_X.g25235.t3	728	978
CBRIG.X.g21251.t1__CNIGO.Cnig_chr_X.g25236.t1	146	134
CBRIG.X.g21265.t1__CNIGO.Cnig_chr_X.g25253.t2	213	485
CBRIG.X.g21275.t1__CNIGO.Cnig_chr_X.g25266.t3	590	586
CBRIG.X.g21278.t1__CNIGO.Cnig_chr_X.g25271.t1	506	283
CBRIG.X.g21294.t1__CNIGO.Cnig_chr_X.g25294.t1	87	97
CBRIG.X.g21307.t1__CNIGO.Cnig_chr_X.g25307.t1	245	534
CBRIG.X.g21366.t1__CNIGO.Cnig_chr_X.g25382.t1	997	1136
CBRIG.X.g21368.t1__CNIGO.Cnig_chr_X.g25384.t1	481	464
CBRIG.X.g21397.t2__CNIGO.Cnig_chr_X.g25431.t2	1341	505
CBRIG.X.g21407.t1__CNIGO.Cnig_chr_X.g25443.t1	43	129
CBRIG.X.g21434.t1__CNIGO.Cnig_chr_X.g26395.t1	184	42
CBRIG.X.g21527.t1__CNIGO.Cnig_chr_X.g25575.t1	94	350
CBRIG.X.g21529.t1__CNIGO.Cnig_chr_X.g25578.t2	615	558
CBRIG.X.g21552.t1__CNIGO.Cnig_chr_X.g25609.t1	594	154
CBRIG.X.g21553.t2__CNIGO.Cnig_chr_X.g25610.t1	163	364
CBRIG.X.g21555.t1__CNIGO.Cnig_chr_X.g25612.t2	550	95
CBRIG.X.g21561.t1__CNIGO.Cnig_chr_X.g25615.t2	1882	526
CBRIG.X.g21576.t1__CNIGO.Cnig_chr_X.g25635.t1	171	593
CBRIG.X.g21583.t1__CNIGO.Cnig_chr_X.g25645.t1	504	291
CBRIG.X.g21585.t1__CNIGO.Cnig_chr_X.g25648.t1	66	95
CBRIG.X.g21588.t1__CNIGO.Cnig_chr_X.g25651.t1	95	129
CBRIG.X.g21591.t3__CNIGO.Cnig_chr_X.g25655.t1	660	834
CBRIG.X.g21599.t1__CNIGO.Cnig_chr_X.g25659.t2	1650	732
CBRIG.X.g21695.t1__CNIGO.Cnig_chr_X.g25727.t1	611	125
CBRIG.X.g21699.t3__CNIGO.Cnig_chr_X.g25736.t1	207	429
CBRIG.X.g21703.t1__CNIGO.Cnig_chr_X.g25740.t1	140	181
CBRIG.X.g21717.t1__CNIGO.Cnig_chr_X.g25763.t1	70	169
CBRIG.X.g21719.t1__CNIGO.Cnig_chr_X.g25766.t1	226	74
CBRIG.X.g21735.t1__CNIGO.Cnig_chr_X.g25792.t1	305	527
CBRIG.X.g21739.t1__CNIGO.Cnig_chr_X.g25796.t1	497	1524
CBRIG.X.g21746.t2__CNIGO.Cnig_chr_X.g25804.t3	81	663
CBRIG.X.g21754.t1__CNIGO.Cnig_chr_X.g25813.t1	221	581
CBRIG.X.g21756.t2__CNIGO.Cnig_chr_X.g25815.t3	433	478
CBRIG.X.g21773.t2__CNIGO.Cnig_chr_X.g25835.t1	109	187
CBRIG.X.g21782.t1__CNIGO.Cnig_chr_X.g25843.t1	193	363
CBRIG.X.g21799.t1__CNIGO.Cnig_chr_X.g25888.t1	416	404
CBRIG.X.g21806.t1__CNIGO.Cnig_chr_X.g25881.t1	730	250
CBRIG.X.g21823.t1__CNIGO.Cnig_chr_X.g25861.t1	64	416
CBRIG.X.g21824.t1__CNIGO.Cnig_chr_X.g25860.t1	305	295
CBRIG.X.g21847.t1__CNIGO.Cnig_chr_X.g25910.t1	176	545
CBRIG.X.g21852.t2__CNIGO.Cnig_chr_X.g25916.t1	865	251
CBRIG.X.g21855.t5__CNIGO.Cnig_chr_X.g25919.t1	1500	1322
