gene_id	HF1_1_Cbr	HF1_1_Cni
CBRIG.V.g15253.t1__CNIGO.Cnig_chr_V.g18134.t1	259	304
CBRIG.V.g15309.t1__CNIGO.Cnig_chr_V.g18193.t1	309	184
CBRIG.V.g15333.t1__CNIGO.Cnig_chr_V.g18228.t1	662	136
CBRIG.V.g15339.t1__CNIGO.Cnig_chr_V.g18230.t1	210	137
CBRIG.V.g15358.t1__CNIGO.Cnig_chr_V.g18247.t2	314	123
CBRIG.V.g15382.t1__CNIGO.Cnig_chr_V.g18312.t1	215	443
CBRIG.V.g15384.t3__CNIGO.Cnig_chr_V.g18314.t1	368	987
CBRIG.V.g15391.t1__CNIGO.Cnig_chr_V.g18321.t1	222	388
CBRIG.V.g15418.t1__CNIGO.Cnig_chr_V.g18354.t1	277	264
CBRIG.V.g15423.t1__CNIGO.Cnig_chr_V.g18359.t1	1065	279
CBRIG.V.g15437.t1__CNIGO.Cnig_chr_V.g18384.t2	246	204
CBRIG.V.g15465.t1__CNIGO.Cnig_chr_V.g18415.t1	445	255
CBRIG.V.g15480.t1__CNIGO.Cnig_chr_V.g18434.t1	128	109
CBRIG.V.g15498.t1__CNIGO.Cnig_chr_V.g18454.t1	52	216
CBRIG.V.g15538.t2__CNIGO.Cnig_chr_V.g18483.t3	343	337
CBRIG.V.g15548.t2__CNIGO.Cnig_chr_V.g18492.t1	192	269
CBRIG.V.g15563.t1__CNIGO.Cnig_chr_V.g18508.t1	138	118
CBRIG.V.g15600.t3__CNIGO.Cnig_chr_V.g18542.t1	374	295
CBRIG.V.g15601.t1__CNIGO.Cnig_chr_V.g18543.t1	251	500
CBRIG.V.g15623.t1__CNIGO.Cnig_chr_V.g18566.t1	270	217
CBRIG.V.g15675.t1__CNIGO.Cnig_chr_V.g18630.t1	236	72
CBRIG.V.g15693.t1__CNIGO.Cnig_chr_V.g18649.t1	124	180
CBRIG.V.g15698.t4__CNIGO.Cnig_chr_V.g18654.t3	1818	570
CBRIG.V.g15748.t1__CNIGO.Cnig_chr_V.g18696.t2	149	326
CBRIG.V.g15775.t1__CNIGO.Cnig_chr_V.g18723.t1	110	80
CBRIG.V.g15776.t1__CNIGO.Cnig_chr_V.g18724.t1	211	617
CBRIG.V.g15793.t1__CNIGO.Cnig_chr_V.g18752.t1	163	122
CBRIG.V.g15806.t1__CNIGO.Cnig_chr_V.g18763.t2	1094	210
CBRIG.V.g15823.t2__CNIGO.Cnig_chr_V.g18778.t1	265	83
CBRIG.V.g15824.t1__CNIGO.Cnig_chr_V.g18782.t1	371	385
CBRIG.V.g15827.t1__CNIGO.Cnig_chr_V.g18785.t1	66	51
CBRIG.V.g15859.t1__CNIGO.Cnig_chr_V.g18814.t1	421	85
CBRIG.V.g15887.t1__CNIGO.Cnig_chr_V.g18833.t1	604	188
CBRIG.V.g15902.t3__CNIGO.Cnig_chr_V.g18847.t1	433	1112
CBRIG.V.g15927.t1__CNIGO.Cnig_chr_V.g18879.t1	146	200
CBRIG.V.g15928.t1__CNIGO.Cnig_chr_V.g18880.t1	419	181
CBRIG.V.g15931.t3__CNIGO.Cnig_chr_V.g18886.t1	72	34
CBRIG.V.g15968.t1__CNIGO.Cnig_chr_V.g18924.t1	232	295
CBRIG.V.g15985.t1__CNIGO.Cnig_chr_V.g18943.t2	109	53
CBRIG.V.g15986.t2__CNIGO.Cnig_chr_V.g18944.t1	217	372
CBRIG.V.g16004.t1__CNIGO.Cnig_chr_V.g18964.t1	101	197
CBRIG.V.g16005.t2__CNIGO.Cnig_chr_V.g18965.t2	63	49
CBRIG.V.g16044.t1__CNIGO.Cnig_chr_V.g19013.t1	132	110
CBRIG.V.g16050.t1__CNIGO.Cnig_chr_V.g19020.t1	1235	225
CBRIG.V.g16082.t1__CNIGO.Cnig_chr_V.g19067.t1	333	140
CBRIG.V.g16090.t1__CNIGO.Cnig_chr_V.g19076.t1	116	343
CBRIG.V.g16095.t1__CNIGO.Cnig_chr_V.g19082.t1	199	131
CBRIG.V.g16096.t1__CNIGO.Cnig_chr_V.g19083.t1	269	266
CBRIG.V.g16098.t2__CNIGO.Cnig_chr_V.g19085.t3	4474	647
CBRIG.V.g16112.t1__CNIGO.Cnig_chr_V.g19098.t2	355	252
CBRIG.V.g16120.t1__CNIGO.Cnig_chr_V.g19108.t2	500	681
CBRIG.V.g16173.t1__CNIGO.Cnig_chr_V.g19168.t1	312	162
CBRIG.V.g16174.t1__CNIGO.Cnig_chr_V.g19169.t3	232	329
CBRIG.V.g16244.t1__CNIGO.Cnig_chr_V.g19254.t2	197	496
CBRIG.V.g16252.t1__CNIGO.Cnig_chr_V.g19261.t1	592	278
CBRIG.V.g16261.t1__CNIGO.Cnig_chr_V.g19273.t1	75	208
CBRIG.V.g16263.t1__CNIGO.Cnig_chr_V.g19274.t5	281	783
CBRIG.V.g16293.t1__CNIGO.Cnig_chr_V.g19304.t1	178	962
CBRIG.V.g16295.t2__CNIGO.Cnig_chr_V.g19306.t3	308	341
CBRIG.V.g16304.t1__CNIGO.Cnig_chr_V.g19316.t1	101	101
CBRIG.V.g16338.t1__CNIGO.Cnig_chr_V.g19346.t1	398	160
CBRIG.V.g16341.t1__CNIGO.Cnig_chr_V.g19354.t4	3036	1092
CBRIG.V.g16406.t4__CNIGO.Cnig_chr_V.g19426.t3	336	305
CBRIG.V.g16488.t1__CNIGO.Cnig_chr_V.g19518.t1	55	45
CBRIG.V.g16491.t1__CNIGO.Cnig_chr_V.g19521.t1	323	77
CBRIG.V.g16517.t1__CNIGO.Cnig_chr_V.g19553.t2	236	1523
CBRIG.V.g16551.t1__CNIGO.Cnig_chr_V.g19585.t1	259	782
CBRIG.V.g16563.t3__CNIGO.Cnig_chr_V.g19599.t1	1360	679
CBRIG.V.g16565.t1__CNIGO.Cnig_chr_V.g19601.t1	233	411
CBRIG.V.g16622.t1__CNIGO.Cnig_chr_V.g19660.t1	433	261
CBRIG.V.g16624.t2__CNIGO.Cnig_chr_V.g19665.t1	367	2213
CBRIG.V.g16629.t1__CNIGO.Cnig_chr_V.g19668.t1	166	94
CBRIG.V.g16688.t1__CNIGO.Cnig_chr_V.g19706.t1	1502	607
CBRIG.V.g16691.t1__CNIGO.Cnig_chr_V.g19709.t2	721	604
CBRIG.V.g16715.t2__CNIGO.Cnig_chr_V.g19734.t2	703	279
CBRIG.V.g16722.t2__CNIGO.Cnig_chr_V.g19748.t2	4243	621
CBRIG.V.g16743.t1__CNIGO.Cnig_chr_V.g19772.t1	99	92
CBRIG.V.g16750.t1__CNIGO.Cnig_chr_V.g19778.t1	648	205
CBRIG.V.g16759.t1__CNIGO.Cnig_chr_V.g19791.t1	652	156
CBRIG.V.g16775.t1__CNIGO.Cnig_chr_V.g19807.t1	642	135
CBRIG.V.g16785.t1__CNIGO.Cnig_chr_V.g19818.t1	49	26
CBRIG.V.g16817.t1__CNIGO.Cnig_chr_V.g19851.t1	104	130
CBRIG.V.g16839.t1__CNIGO.Cnig_chr_V.g19873.t1	91	58
CBRIG.V.g16853.t1__CNIGO.Cnig_chr_V.g19892.t1	156	121
CBRIG.V.g16862.t1__CNIGO.Cnig_chr_V.g19900.t1	163	561
CBRIG.V.g16870.t1__CNIGO.Cnig_chr_V.g19905.t1	246	513
CBRIG.V.g16902.t1__CNIGO.Cnig_chr_V.g19938.t2	123	265
CBRIG.V.g16914.t1__CNIGO.Cnig_chr_V.g19950.t1	1378	188
CBRIG.V.g16922.t1__CNIGO.Cnig_chr_V.g19963.t1	1126	221
CBRIG.V.g16937.t1__CNIGO.Cnig_chr_V.g19979.t1	69	333
CBRIG.V.g16938.t1__CNIGO.Cnig_chr_V.g19980.t1	520	224
CBRIG.V.g17015.t1__CNIGO.Cnig_chr_V.g20057.t3	211	368
CBRIG.V.g17034.t1__CNIGO.Cnig_chr_V.g20072.t2	305	718
CBRIG.V.g17041.t1__CNIGO.Cnig_chr_V.g20078.t1	189	98
CBRIG.V.g17048.t1__CNIGO.Cnig_chr_V.g20083.t1	32	72
CBRIG.V.g17053.t1__CNIGO.Cnig_chr_V.g20089.t1	315	80
CBRIG.V.g17078.t1__CNIGO.Cnig_chr_V.g20118.t2	299	151
CBRIG.V.g17102.t1__CNIGO.Cnig_chr_V.g20145.t1	1895	252
CBRIG.V.g17121.t1__CNIGO.Cnig_chr_V.g20169.t2	97	197
CBRIG.V.g17151.t1__CNIGO.Cnig_chr_V.g20218.t1	558	269
CBRIG.V.g17171.t1__CNIGO.Cnig_chr_V.g20237.t1	226	42
CBRIG.V.g17179.t1__CNIGO.Cnig_chr_V.g20245.t1	108	103
CBRIG.V.g17185.t1__CNIGO.Cnig_chr_V.g20252.t1	95	429
CBRIG.V.g17188.t1__CNIGO.Cnig_chr_V.g20255.t1	203	579
CBRIG.V.g17220.t1__CNIGO.Cnig_chr_V.g20288.t1	211	211
CBRIG.V.g17221.t1__CNIGO.Cnig_chr_V.g20289.t1	119	897
CBRIG.V.g17234.t1__CNIGO.Cnig_chr_V.g20303.t1	237	650
CBRIG.V.g17352.t2__CNIGO.Cnig_chr_V.g20431.t1	368	392
CBRIG.V.g17392.t1__CNIGO.Cnig_chr_V.g20481.t2	224	1753
CBRIG.V.g17399.t1__CNIGO.Cnig_chr_V.g20487.t1	551	259
CBRIG.V.g17426.t1__CNIGO.Cnig_chr_V.g20521.t1	891	315
CBRIG.V.g17430.t1__CNIGO.Cnig_chr_V.g20526.t1	142	183
CBRIG.V.g17436.t1__CNIGO.Cnig_chr_V.g20533.t1	60	126
CBRIG.V.g17504.t1__CNIGO.Cnig_chr_V.g20622.t1	92	35
CBRIG.V.g17508.t1__CNIGO.Cnig_chr_V.g20626.t1	209	204
CBRIG.V.g17526.t1__CNIGO.Cnig_chr_V.g20643.t2	434	242
CBRIG.V.g17545.t1__CNIGO.Cnig_chr_V.g20674.t1	137	314
CBRIG.V.g17556.t1__CNIGO.Cnig_chr_V.g20685.t1	570	146
CBRIG.V.g17565.t1__CNIGO.Cnig_chr_V.g20697.t1	95	66
CBRIG.V.g17605.t1__CNIGO.Cnig_chr_V.g20740.t2	1166	532
CBRIG.V.g17630.t1__CNIGO.Cnig_chr_V.g20776.t1	50	110
CBRIG.V.g17636.t1__CNIGO.Cnig_chr_V.g20784.t1	52	52
CBRIG.V.g17649.t2__CNIGO.Cnig_chr_V.g20795.t2	175	194
CBRIG.V.g17676.t1__CNIGO.Cnig_chr_V.g20844.t2	294	298
CBRIG.V.g17688.t1__CNIGO.Cnig_chr_V.g20862.t1	830	289
CBRIG.V.g17752.t1__CNIGO.Cnig_chr_V.g20948.t1	172	224
CBRIG.V.g17755.t1__CNIGO.Cnig_chr_V.g20959.t2	51	537
CBRIG.V.g17763.t3__CNIGO.Cnig_chr_V.g20972.t1	816	112
CBRIG.V.g17767.t1__CNIGO.Cnig_chr_V.g20975.t1	63	34
CBRIG.V.g17778.t1__CNIGO.Cnig_chr_V.g20998.t1	1382	423
CBRIG.V.g17785.t1__CNIGO.Cnig_chr_V.g21013.t1	178	409
CBRIG.V.g17787.t1__CNIGO.Cnig_chr_V.g21016.t1	114	382
CBRIG.V.g17812.t2__CNIGO.Cnig_chr_V.g21050.t2	166	166
CBRIG.V.g18008.t1__CNIGO.Cnig_chr_V.g21361.t1	121	68
CBRIG.V.g18202.t1__CNIGO.Cnig_chr_V.g21568.t1	72	219
CBRIG.V.g18225.t1__CNIGO.Cnig_chr_V.g21660.t1	180	943
CBRIG.V.g18269.t1__CNIGO.Cnig_chr_V.g21738.t2	447	974
CBRIG.V.g18289.t1__CNIGO.Cnig_chr_V.g21764.t1	49	71
CBRIG.V.g18313.t1__CNIGO.Cnig_chr_V.g21807.t1	150	512
CBRIG.V.g18330.t1__CNIGO.Cnig_chr_V.g21789.t1	525	116
CBRIG.V.g18360.t1__CNIGO.Cnig_chr_V.g21915.t2	154	443
CBRIG.V.g18362.t1__CNIGO.Cnig_chr_V.g21917.t2	375	1868
CBRIG.V.g18365.t1__CNIGO.Cnig_chr_V.g21920.t2	285	685
CBRIG.V.g18445.t1__CNIGO.Cnig_chr_V.g22007.t2	64	158
CBRIG.V.g18453.t1__CNIGO.Cnig_chr_V.g22017.t1	151	210
CBRIG.V.g18508.t1__CNIGO.Cnig_chr_V.g22081.t1	227	427
CBRIG.X.g18524.t1__CNIGO.Cnig_chr_X.g22173.t1	122	651
CBRIG.X.g18550.t1__CNIGO.Cnig_chr_X.g22204.t1	682	129
CBRIG.X.g18570.t1__CNIGO.Cnig_chr_X.g22224.t1	204	630
CBRIG.X.g18576.t1__CNIGO.Cnig_chr_X.g22228.t1	371	385
CBRIG.X.g18584.t2__CNIGO.Cnig_chr_X.g22236.t1	491	201
CBRIG.X.g18587.t2__CNIGO.Cnig_chr_X.g22238.t2	603	2853
CBRIG.X.g18612.t1__CNIGO.Cnig_chr_X.g22267.t1	160	321
CBRIG.X.g18618.t1__CNIGO.Cnig_chr_X.g22273.t1	298	2040
CBRIG.X.g18628.t2__CNIGO.Cnig_chr_X.g22286.t3	510	224
CBRIG.X.g18658.t1__CNIGO.Cnig_chr_X.g22321.t1	123	123
CBRIG.X.g18678.t1__CNIGO.Cnig_chr_X.g22168.t1	132	62
CBRIG.X.g18720.t1__CNIGO.Cnig_chr_X.g22370.t2	959	350
CBRIG.X.g18739.t3__CNIGO.Cnig_chr_X.g22394.t1	223	212
CBRIG.X.g18740.t1__CNIGO.Cnig_chr_X.g22395.t1	344	339
CBRIG.X.g18762.t1__CNIGO.Cnig_chr_X.g22418.t3	378	1097
CBRIG.X.g18772.t1__CNIGO.Cnig_chr_X.g22429.t1	162	184
CBRIG.X.g18779.t1__CNIGO.Cnig_chr_X.g22435.t1	221	472
CBRIG.X.g18786.t2__CNIGO.Cnig_chr_X.g22442.t1	835	220
CBRIG.X.g18818.t1__CNIGO.Cnig_chr_X.g22481.t1	424	116
CBRIG.X.g18823.t1__CNIGO.Cnig_chr_X.g22485.t2	107	294
CBRIG.X.g18824.t1__CNIGO.Cnig_chr_X.g22486.t1	292	69
CBRIG.X.g18827.t2__CNIGO.Cnig_chr_X.g22492.t2	868	292
CBRIG.X.g18831.t1__CNIGO.Cnig_chr_X.g22495.t1	175	168
CBRIG.X.g18834.t1__CNIGO.Cnig_chr_X.g22497.t1	349	265
CBRIG.X.g18839.t1__CNIGO.Cnig_chr_X.g22502.t1	281	268
CBRIG.X.g18846.t1__CNIGO.Cnig_chr_X.g22508.t1	764	232
CBRIG.X.g18859.t4__CNIGO.Cnig_chr_X.g22524.t1	711	210
CBRIG.X.g18987.t1__CNIGO.Cnig_chr_X.g22681.t1	310	241
CBRIG.X.g18992.t1__CNIGO.Cnig_chr_X.g22689.t2	231	185
CBRIG.X.g19020.t1__CNIGO.Cnig_chr_X.g22711.t1	137	159
CBRIG.X.g19037.t2__CNIGO.Cnig_chr_X.g22736.t2	713	1967
CBRIG.X.g19039.t2__CNIGO.Cnig_chr_X.g22738.t1	60	85
CBRIG.X.g19070.t3__CNIGO.Cnig_chr_X.g22780.t1	309	114
CBRIG.X.g19094.t1__CNIGO.Cnig_chr_X.g22805.t1	202	398
CBRIG.X.g19106.t1__CNIGO.Cnig_chr_X.g22822.t2	84	72
CBRIG.X.g19107.t1__CNIGO.Cnig_chr_X.g22824.t2	580	649
CBRIG.X.g19108.t2__CNIGO.Cnig_chr_X.g22825.t1	141	24
CBRIG.X.g19226.t2__CNIGO.Cnig_chr_X.g22979.t1	476	1457
CBRIG.X.g19260.t2__CNIGO.Cnig_chr_X.g23015.t1	252	1249
CBRIG.X.g19278.t2__CNIGO.Cnig_chr_X.g23031.t3	143	399
CBRIG.X.g19281.t1__CNIGO.Cnig_chr_X.g23035.t1	69	142
CBRIG.X.g19304.t1__CNIGO.Cnig_chr_X.g23055.t1	454	1380
CBRIG.X.g19313.t1__CNIGO.Cnig_chr_X.g23065.t1	285	791
CBRIG.X.g19314.t1__CNIGO.Cnig_chr_X.g23066.t3	370	398
CBRIG.X.g19325.t1__CNIGO.Cnig_chr_X.g23079.t1	1045	211
CBRIG.X.g19394.t1__CNIGO.Cnig_chr_X.g23153.t1	116	126
CBRIG.X.g19418.t1__CNIGO.Cnig_chr_X.g23180.t1	293	343
CBRIG.X.g19424.t1__CNIGO.Cnig_chr_X.g23185.t3	3104	1510
CBRIG.X.g19429.t1__CNIGO.Cnig_chr_X.g23191.t1	163	641
CBRIG.X.g19450.t1__CNIGO.Cnig_chr_X.g23209.t1	523	267
CBRIG.X.g19480.t1__CNIGO.Cnig_chr_X.g23242.t1	270	516
CBRIG.X.g19493.t1__CNIGO.Cnig_chr_X.g23256.t2	239	665
CBRIG.X.g19496.t3__CNIGO.Cnig_chr_X.g23259.t3	88	230
CBRIG.X.g19518.t1__CNIGO.Cnig_chr_X.g23282.t1	69	86
CBRIG.X.g19553.t1__CNIGO.Cnig_chr_X.g23319.t1	215	351
CBRIG.X.g19612.t1__CNIGO.Cnig_chr_X.g23406.t1	88	244
CBRIG.X.g19623.t1__CNIGO.Cnig_chr_X.g23408.t1	778	165
CBRIG.X.g19624.t2__CNIGO.Cnig_chr_X.g23407.t1	132	1039
CBRIG.X.g19659.t1__CNIGO.Cnig_chr_X.g23476.t3	341	760
CBRIG.X.g19663.t1__CNIGO.Cnig_chr_X.g23480.t2	59	42
CBRIG.X.g19711.t1__CNIGO.Cnig_chr_X.g23594.t1	77	406
CBRIG.X.g19715.t1__CNIGO.Cnig_chr_X.g23600.t1	196	155
CBRIG.X.g19750.t1__CNIGO.Cnig_chr_X.g23639.t1	140	190
CBRIG.X.g19898.t1__CNIGO.Cnig_chr_X.g23746.t1	178	967
CBRIG.X.g19901.t3__CNIGO.Cnig_chr_X.g23748.t1	507	2332
CBRIG.X.g19907.t1__CNIGO.Cnig_chr_X.g23755.t1	86	43
CBRIG.X.g19933.t2__CNIGO.Cnig_chr_X.g23792.t1	146	127
CBRIG.X.g19952.t1__CNIGO.Cnig_chr_X.g23811.t1	232	587
CBRIG.X.g19995.t1__CNIGO.Cnig_chr_X.g23855.t1	453	1460
CBRIG.X.g20019.t1__CNIGO.Cnig_chr_X.g23877.t2	527	539
CBRIG.X.g20044.t1__CNIGO.Cnig_chr_X.g23912.t1	242	941
CBRIG.X.g20046.t1__CNIGO.Cnig_chr_X.g23914.t3	535	1118
CBRIG.X.g20053.t2__CNIGO.Cnig_chr_X.g23930.t2	136	166
CBRIG.X.g20071.t2__CNIGO.Cnig_chr_X.g23953.t1	121	125
CBRIG.X.g20075.t2__CNIGO.Cnig_chr_X.g23958.t1	825	444
CBRIG.X.g20084.t1__CNIGO.Cnig_chr_X.g23967.t1	290	817
CBRIG.X.g20091.t2__CNIGO.Cnig_chr_X.g23973.t1	958	525
CBRIG.X.g20138.t2__CNIGO.Cnig_chr_X.g24028.t1	147	152
CBRIG.X.g20186.t1__CNIGO.Cnig_chr_X.g24077.t1	96	61
CBRIG.X.g20188.t1__CNIGO.Cnig_chr_X.g24079.t1	68	137
CBRIG.X.g20272.t3__CNIGO.Cnig_chr_X.g24133.t2	269	204
CBRIG.X.g20291.t1__CNIGO.Cnig_chr_X.g24159.t2	280	249
CBRIG.X.g20308.t3__CNIGO.Cnig_chr_X.g24179.t2	681	295
CBRIG.X.g20313.t1__CNIGO.Cnig_chr_X.g24184.t2	200	204
CBRIG.X.g20319.t1__CNIGO.Cnig_chr_X.g24190.t1	196	192
CBRIG.X.g20321.t3__CNIGO.Cnig_chr_X.g24192.t2	297	945
CBRIG.X.g20350.t1__CNIGO.Cnig_chr_X.g24218.t1	378	935
CBRIG.X.g20361.t1__CNIGO.Cnig_chr_X.g24229.t2	347	1158
CBRIG.X.g20384.t1__CNIGO.Cnig_chr_X.g24252.t1	404	385
CBRIG.X.g20399.t3__CNIGO.Cnig_chr_X.g24271.t3	359	347
CBRIG.X.g20406.t1__CNIGO.Cnig_chr_X.g24274.t1	151	197
CBRIG.X.g20418.t1__CNIGO.Cnig_chr_X.g24288.t1	73	97
CBRIG.X.g20433.t2__CNIGO.Cnig_chr_X.g24305.t3	565	245
CBRIG.X.g20436.t1__CNIGO.Cnig_chr_X.g24309.t2	201	1067
CBRIG.X.g20441.t1__CNIGO.Cnig_chr_X.g24315.t1	201	576
CBRIG.X.g20466.t1__CNIGO.Cnig_chr_X.g24346.t1	159	196
CBRIG.X.g20480.t1__CNIGO.Cnig_chr_X.g24361.t1	261	552
CBRIG.X.g20489.t2__CNIGO.Cnig_chr_X.g24370.t1	148	506
CBRIG.X.g20492.t1__CNIGO.Cnig_chr_X.g24373.t1	299	104
CBRIG.X.g20510.t2__CNIGO.Cnig_chr_X.g24396.t1	498	1157
CBRIG.X.g20538.t1__CNIGO.Cnig_chr_X.g24330.t1	99	215
CBRIG.X.g20545.t1__CNIGO.Cnig_chr_X.g24425.t2	308	1072
CBRIG.X.g20547.t2__CNIGO.Cnig_chr_X.g24428.t1	715	399
CBRIG.X.g20553.t1__CNIGO.Cnig_chr_X.g24433.t1	121	69
CBRIG.X.g20565.t1__CNIGO.Cnig_chr_X.g24445.t1	516	154
CBRIG.X.g20577.t1__CNIGO.Cnig_chr_X.g24457.t1	84	175
CBRIG.X.g20586.t1__CNIGO.Cnig_chr_X.g24466.t2	241	338
CBRIG.X.g20592.t1__CNIGO.Cnig_chr_X.g24474.t1	260	1113
CBRIG.X.g20630.t1__CNIGO.Cnig_chr_X.g24517.t2	138	243
CBRIG.X.g20632.t1__CNIGO.Cnig_chr_X.g24519.t1	420	1374
CBRIG.X.g20651.t1__CNIGO.Cnig_chr_X.g26396.t1	148	508
CBRIG.X.g20659.t1__CNIGO.Cnig_chr_X.g24546.t1	408	284
CBRIG.X.g20661.t1__CNIGO.Cnig_chr_X.g24549.t4	355	310
CBRIG.X.g20662.t1__CNIGO.Cnig_chr_X.g24550.t3	726	364
CBRIG.X.g20664.t1__CNIGO.Cnig_chr_X.g24552.t1	175	107
CBRIG.X.g20680.t1__CNIGO.Cnig_chr_X.g24567.t1	1750	275
CBRIG.X.g20709.t1__CNIGO.Cnig_chr_X.g24601.t2	320	599
CBRIG.X.g20726.t3__CNIGO.Cnig_chr_X.g24627.t1	550	546
CBRIG.X.g20734.t1__CNIGO.Cnig_chr_X.g24632.t3	394	565
CBRIG.X.g20746.t4__CNIGO.Cnig_chr_X.g24647.t1	579	366
CBRIG.X.g20773.t2__CNIGO.Cnig_chr_X.g24673.t2	127	171
CBRIG.X.g20782.t1__CNIGO.Cnig_chr_X.g24681.t1	1037	417
CBRIG.X.g20784.t1__CNIGO.Cnig_chr_X.g24684.t1	184	120
CBRIG.X.g20814.t1__CNIGO.Cnig_chr_X.g24717.t1	311	590
CBRIG.X.g20858.t1__CNIGO.Cnig_chr_X.g24778.t1	154	147
CBRIG.X.g20892.t1__CNIGO.Cnig_chr_X.g24811.t1	860	196
CBRIG.X.g20898.t2__CNIGO.Cnig_chr_X.g24816.t1	213	654
CBRIG.X.g20899.t2__CNIGO.Cnig_chr_X.g24817.t1	415	398
CBRIG.X.g20912.t1__CNIGO.Cnig_chr_X.g24834.t1	92	88
CBRIG.X.g20919.t1__CNIGO.Cnig_chr_X.g24844.t1	325	617
CBRIG.X.g20962.t1__CNIGO.Cnig_chr_X.g24917.t2	694	274
CBRIG.X.g20975.t1__CNIGO.Cnig_chr_X.g24930.t1	159	221
CBRIG.X.g20991.t1__CNIGO.Cnig_chr_X.g24944.t1	562	277
CBRIG.X.g21083.t1__CNIGO.Cnig_chr_X.g25043.t2	96	126
CBRIG.X.g21110.t1__CNIGO.Cnig_chr_X.g25073.t2	163	1423
CBRIG.X.g21116.t1__CNIGO.Cnig_chr_X.g25077.t1	50	199
CBRIG.X.g21130.t1__CNIGO.Cnig_chr_X.g25093.t1	50	119
CBRIG.X.g21135.t3__CNIGO.Cnig_chr_X.g25100.t1	252	730
CBRIG.X.g21140.t1__CNIGO.Cnig_chr_X.g25108.t1	44	24
CBRIG.X.g21179.t1__CNIGO.Cnig_chr_X.g25156.t3	376	176
CBRIG.X.g21201.t1__CNIGO.Cnig_chr_X.g24490.t1	34	292
CBRIG.X.g21241.t1__CNIGO.Cnig_chr_X.g25230.t1	340	231
CBRIG.X.g21250.t4__CNIGO.Cnig_chr_X.g25235.t3	773	1114
CBRIG.X.g21251.t1__CNIGO.Cnig_chr_X.g25236.t1	167	152
CBRIG.X.g21265.t1__CNIGO.Cnig_chr_X.g25253.t2	93	611
CBRIG.X.g21275.t1__CNIGO.Cnig_chr_X.g25266.t3	501	588
CBRIG.X.g21278.t1__CNIGO.Cnig_chr_X.g25271.t1	542	105
CBRIG.X.g21294.t1__CNIGO.Cnig_chr_X.g25294.t1	120	114
CBRIG.X.g21307.t1__CNIGO.Cnig_chr_X.g25307.t1	267	489
CBRIG.X.g21366.t1__CNIGO.Cnig_chr_X.g25382.t1	427	888
CBRIG.X.g21368.t1__CNIGO.Cnig_chr_X.g25384.t1	488	455
CBRIG.X.g21397.t2__CNIGO.Cnig_chr_X.g25431.t2	1308	448
CBRIG.X.g21407.t1__CNIGO.Cnig_chr_X.g25443.t1	51	101
CBRIG.X.g21434.t1__CNIGO.Cnig_chr_X.g26395.t1	181	36
CBRIG.X.g21527.t1__CNIGO.Cnig_chr_X.g25575.t1	70	363
CBRIG.X.g21529.t1__CNIGO.Cnig_chr_X.g25578.t2	246	690
CBRIG.X.g21552.t1__CNIGO.Cnig_chr_X.g25609.t1	652	146
CBRIG.X.g21553.t2__CNIGO.Cnig_chr_X.g25610.t1	230	311
CBRIG.X.g21555.t1__CNIGO.Cnig_chr_X.g25612.t2	666	79
CBRIG.X.g21561.t1__CNIGO.Cnig_chr_X.g25615.t2	1895	498
CBRIG.X.g21576.t1__CNIGO.Cnig_chr_X.g25635.t1	212	641
CBRIG.X.g21583.t1__CNIGO.Cnig_chr_X.g25645.t1	469	285
CBRIG.X.g21585.t1__CNIGO.Cnig_chr_X.g25648.t1	131	61
CBRIG.X.g21588.t1__CNIGO.Cnig_chr_X.g25651.t1	110	125
CBRIG.X.g21591.t3__CNIGO.Cnig_chr_X.g25655.t1	628	840
CBRIG.X.g21599.t1__CNIGO.Cnig_chr_X.g25659.t2	1871	424
CBRIG.X.g21695.t1__CNIGO.Cnig_chr_X.g25727.t1	666	113
CBRIG.X.g21699.t3__CNIGO.Cnig_chr_X.g25736.t1	218	479
CBRIG.X.g21703.t1__CNIGO.Cnig_chr_X.g25740.t1	143	82
CBRIG.X.g21717.t1__CNIGO.Cnig_chr_X.g25763.t1	67	75
CBRIG.X.g21719.t1__CNIGO.Cnig_chr_X.g25766.t1	210	68
CBRIG.X.g21735.t1__CNIGO.Cnig_chr_X.g25792.t1	249	523
CBRIG.X.g21739.t1__CNIGO.Cnig_chr_X.g25796.t1	579	1484
CBRIG.X.g21746.t2__CNIGO.Cnig_chr_X.g25804.t3	132	669
CBRIG.X.g21754.t1__CNIGO.Cnig_chr_X.g25813.t1	258	558
CBRIG.X.g21756.t2__CNIGO.Cnig_chr_X.g25815.t3	457	372
CBRIG.X.g21773.t2__CNIGO.Cnig_chr_X.g25835.t1	102	78
CBRIG.X.g21782.t1__CNIGO.Cnig_chr_X.g25843.t1	90	479
CBRIG.X.g21799.t1__CNIGO.Cnig_chr_X.g25888.t1	392	495
CBRIG.X.g21806.t1__CNIGO.Cnig_chr_X.g25881.t1	902	241
CBRIG.X.g21823.t1__CNIGO.Cnig_chr_X.g25861.t1	93	544
CBRIG.X.g21824.t1__CNIGO.Cnig_chr_X.g25860.t1	295	240
CBRIG.X.g21847.t1__CNIGO.Cnig_chr_X.g25910.t1	161	504
CBRIG.X.g21852.t2__CNIGO.Cnig_chr_X.g25916.t1	802	257
CBRIG.X.g21855.t5__CNIGO.Cnig_chr_X.g25919.t1	1474	1402
