gene_id	HF1_3_Cbr	HF1_3_Cni
CBRIG.V.g15253.t1__CNIGO.Cnig_chr_V.g18134.t1	223	264
CBRIG.V.g15309.t1__CNIGO.Cnig_chr_V.g18193.t1	255	162
CBRIG.V.g15333.t1__CNIGO.Cnig_chr_V.g18228.t1	805	170
CBRIG.V.g15339.t1__CNIGO.Cnig_chr_V.g18230.t1	175	107
CBRIG.V.g15358.t1__CNIGO.Cnig_chr_V.g18247.t2	371	155
CBRIG.V.g15382.t1__CNIGO.Cnig_chr_V.g18312.t1	224	436
CBRIG.V.g15384.t3__CNIGO.Cnig_chr_V.g18314.t1	331	1041
CBRIG.V.g15391.t1__CNIGO.Cnig_chr_V.g18321.t1	214	433
CBRIG.V.g15418.t1__CNIGO.Cnig_chr_V.g18354.t1	217	205
CBRIG.V.g15423.t1__CNIGO.Cnig_chr_V.g18359.t1	1035	257
CBRIG.V.g15437.t1__CNIGO.Cnig_chr_V.g18384.t2	246	199
CBRIG.V.g15465.t1__CNIGO.Cnig_chr_V.g18415.t1	433	200
CBRIG.V.g15480.t1__CNIGO.Cnig_chr_V.g18434.t1	70	138
CBRIG.V.g15498.t1__CNIGO.Cnig_chr_V.g18454.t1	33	168
CBRIG.V.g15538.t2__CNIGO.Cnig_chr_V.g18483.t3	286	275
CBRIG.V.g15548.t2__CNIGO.Cnig_chr_V.g18492.t1	288	255
CBRIG.V.g15563.t1__CNIGO.Cnig_chr_V.g18508.t1	120	136
CBRIG.V.g15600.t3__CNIGO.Cnig_chr_V.g18542.t1	274	278
CBRIG.V.g15601.t1__CNIGO.Cnig_chr_V.g18543.t1	186	406
CBRIG.V.g15623.t1__CNIGO.Cnig_chr_V.g18566.t1	359	301
CBRIG.V.g15675.t1__CNIGO.Cnig_chr_V.g18630.t1	202	107
CBRIG.V.g15693.t1__CNIGO.Cnig_chr_V.g18649.t1	139	197
CBRIG.V.g15698.t4__CNIGO.Cnig_chr_V.g18654.t3	1867	580
CBRIG.V.g15748.t1__CNIGO.Cnig_chr_V.g18696.t2	139	291
CBRIG.V.g15775.t1__CNIGO.Cnig_chr_V.g18723.t1	94	70
CBRIG.V.g15776.t1__CNIGO.Cnig_chr_V.g18724.t1	237	605
CBRIG.V.g15793.t1__CNIGO.Cnig_chr_V.g18752.t1	193	165
CBRIG.V.g15806.t1__CNIGO.Cnig_chr_V.g18763.t2	1000	189
CBRIG.V.g15823.t2__CNIGO.Cnig_chr_V.g18778.t1	236	84
CBRIG.V.g15824.t1__CNIGO.Cnig_chr_V.g18782.t1	381	386
CBRIG.V.g15827.t1__CNIGO.Cnig_chr_V.g18785.t1	47	23
CBRIG.V.g15859.t1__CNIGO.Cnig_chr_V.g18814.t1	331	130
CBRIG.V.g15887.t1__CNIGO.Cnig_chr_V.g18833.t1	614	219
CBRIG.V.g15902.t3__CNIGO.Cnig_chr_V.g18847.t1	557	1184
CBRIG.V.g15927.t1__CNIGO.Cnig_chr_V.g18879.t1	176	149
CBRIG.V.g15928.t1__CNIGO.Cnig_chr_V.g18880.t1	402	157
CBRIG.V.g15931.t3__CNIGO.Cnig_chr_V.g18886.t1	36	33
CBRIG.V.g15968.t1__CNIGO.Cnig_chr_V.g18924.t1	229	353
CBRIG.V.g15985.t1__CNIGO.Cnig_chr_V.g18943.t2	126	91
CBRIG.V.g15986.t2__CNIGO.Cnig_chr_V.g18944.t1	139	300
CBRIG.V.g16004.t1__CNIGO.Cnig_chr_V.g18964.t1	91	213
CBRIG.V.g16005.t2__CNIGO.Cnig_chr_V.g18965.t2	67	53
CBRIG.V.g16044.t1__CNIGO.Cnig_chr_V.g19013.t1	168	160
CBRIG.V.g16050.t1__CNIGO.Cnig_chr_V.g19020.t1	1189	210
CBRIG.V.g16082.t1__CNIGO.Cnig_chr_V.g19067.t1	280	147
CBRIG.V.g16090.t1__CNIGO.Cnig_chr_V.g19076.t1	64	286
CBRIG.V.g16095.t1__CNIGO.Cnig_chr_V.g19082.t1	245	95
CBRIG.V.g16096.t1__CNIGO.Cnig_chr_V.g19083.t1	291	243
CBRIG.V.g16098.t2__CNIGO.Cnig_chr_V.g19085.t3	4449	681
CBRIG.V.g16112.t1__CNIGO.Cnig_chr_V.g19098.t2	349	275
CBRIG.V.g16120.t1__CNIGO.Cnig_chr_V.g19108.t2	571	758
CBRIG.V.g16173.t1__CNIGO.Cnig_chr_V.g19168.t1	375	211
CBRIG.V.g16174.t1__CNIGO.Cnig_chr_V.g19169.t3	414	323
CBRIG.V.g16244.t1__CNIGO.Cnig_chr_V.g19254.t2	266	572
CBRIG.V.g16252.t1__CNIGO.Cnig_chr_V.g19261.t1	519	244
CBRIG.V.g16261.t1__CNIGO.Cnig_chr_V.g19273.t1	67	260
CBRIG.V.g16263.t1__CNIGO.Cnig_chr_V.g19274.t5	237	826
CBRIG.V.g16293.t1__CNIGO.Cnig_chr_V.g19304.t1	146	949
CBRIG.V.g16295.t2__CNIGO.Cnig_chr_V.g19306.t3	269	286
CBRIG.V.g16304.t1__CNIGO.Cnig_chr_V.g19316.t1	123	154
CBRIG.V.g16338.t1__CNIGO.Cnig_chr_V.g19346.t1	405	222
CBRIG.V.g16341.t1__CNIGO.Cnig_chr_V.g19354.t4	3173	1022
CBRIG.V.g16406.t4__CNIGO.Cnig_chr_V.g19426.t3	306	391
CBRIG.V.g16488.t1__CNIGO.Cnig_chr_V.g19518.t1	65	56
CBRIG.V.g16491.t1__CNIGO.Cnig_chr_V.g19521.t1	350	56
CBRIG.V.g16517.t1__CNIGO.Cnig_chr_V.g19553.t2	246	1519
CBRIG.V.g16551.t1__CNIGO.Cnig_chr_V.g19585.t1	232	639
CBRIG.V.g16563.t3__CNIGO.Cnig_chr_V.g19599.t1	1358	672
CBRIG.V.g16565.t1__CNIGO.Cnig_chr_V.g19601.t1	204	363
CBRIG.V.g16622.t1__CNIGO.Cnig_chr_V.g19660.t1	508	265
CBRIG.V.g16624.t2__CNIGO.Cnig_chr_V.g19665.t1	401	2291
CBRIG.V.g16629.t1__CNIGO.Cnig_chr_V.g19668.t1	134	77
CBRIG.V.g16688.t1__CNIGO.Cnig_chr_V.g19706.t1	1474	795
CBRIG.V.g16691.t1__CNIGO.Cnig_chr_V.g19709.t2	679	675
CBRIG.V.g16715.t2__CNIGO.Cnig_chr_V.g19734.t2	743	302
CBRIG.V.g16722.t2__CNIGO.Cnig_chr_V.g19748.t2	4019	590
CBRIG.V.g16743.t1__CNIGO.Cnig_chr_V.g19772.t1	68	111
CBRIG.V.g16750.t1__CNIGO.Cnig_chr_V.g19778.t1	542	194
CBRIG.V.g16759.t1__CNIGO.Cnig_chr_V.g19791.t1	630	187
CBRIG.V.g16775.t1__CNIGO.Cnig_chr_V.g19807.t1	718	166
CBRIG.V.g16785.t1__CNIGO.Cnig_chr_V.g19818.t1	37	31
CBRIG.V.g16817.t1__CNIGO.Cnig_chr_V.g19851.t1	192	129
CBRIG.V.g16839.t1__CNIGO.Cnig_chr_V.g19873.t1	84	117
CBRIG.V.g16853.t1__CNIGO.Cnig_chr_V.g19892.t1	119	80
CBRIG.V.g16862.t1__CNIGO.Cnig_chr_V.g19900.t1	133	606
CBRIG.V.g16870.t1__CNIGO.Cnig_chr_V.g19905.t1	296	485
CBRIG.V.g16902.t1__CNIGO.Cnig_chr_V.g19938.t2	126	229
CBRIG.V.g16914.t1__CNIGO.Cnig_chr_V.g19950.t1	1412	207
CBRIG.V.g16922.t1__CNIGO.Cnig_chr_V.g19963.t1	1271	212
CBRIG.V.g16937.t1__CNIGO.Cnig_chr_V.g19979.t1	82	294
CBRIG.V.g16938.t1__CNIGO.Cnig_chr_V.g19980.t1	640	225
CBRIG.V.g17015.t1__CNIGO.Cnig_chr_V.g20057.t3	127	377
CBRIG.V.g17034.t1__CNIGO.Cnig_chr_V.g20072.t2	325	693
CBRIG.V.g17041.t1__CNIGO.Cnig_chr_V.g20078.t1	197	102
CBRIG.V.g17048.t1__CNIGO.Cnig_chr_V.g20083.t1	71	47
CBRIG.V.g17053.t1__CNIGO.Cnig_chr_V.g20089.t1	198	63
CBRIG.V.g17078.t1__CNIGO.Cnig_chr_V.g20118.t2	312	142
CBRIG.V.g17102.t1__CNIGO.Cnig_chr_V.g20145.t1	1892	321
CBRIG.V.g17121.t1__CNIGO.Cnig_chr_V.g20169.t2	122	247
CBRIG.V.g17151.t1__CNIGO.Cnig_chr_V.g20218.t1	590	225
CBRIG.V.g17171.t1__CNIGO.Cnig_chr_V.g20237.t1	229	56
CBRIG.V.g17179.t1__CNIGO.Cnig_chr_V.g20245.t1	136	111
CBRIG.V.g17185.t1__CNIGO.Cnig_chr_V.g20252.t1	119	294
CBRIG.V.g17188.t1__CNIGO.Cnig_chr_V.g20255.t1	198	816
CBRIG.V.g17220.t1__CNIGO.Cnig_chr_V.g20288.t1	164	184
CBRIG.V.g17221.t1__CNIGO.Cnig_chr_V.g20289.t1	147	837
CBRIG.V.g17234.t1__CNIGO.Cnig_chr_V.g20303.t1	180	647
CBRIG.V.g17352.t2__CNIGO.Cnig_chr_V.g20431.t1	385	430
CBRIG.V.g17392.t1__CNIGO.Cnig_chr_V.g20481.t2	264	1885
CBRIG.V.g17399.t1__CNIGO.Cnig_chr_V.g20487.t1	663	195
CBRIG.V.g17426.t1__CNIGO.Cnig_chr_V.g20521.t1	843	328
CBRIG.V.g17430.t1__CNIGO.Cnig_chr_V.g20526.t1	141	168
CBRIG.V.g17436.t1__CNIGO.Cnig_chr_V.g20533.t1	82	114
CBRIG.V.g17504.t1__CNIGO.Cnig_chr_V.g20622.t1	75	43
CBRIG.V.g17508.t1__CNIGO.Cnig_chr_V.g20626.t1	194	244
CBRIG.V.g17526.t1__CNIGO.Cnig_chr_V.g20643.t2	351	198
CBRIG.V.g17545.t1__CNIGO.Cnig_chr_V.g20674.t1	85	282
CBRIG.V.g17556.t1__CNIGO.Cnig_chr_V.g20685.t1	607	191
CBRIG.V.g17565.t1__CNIGO.Cnig_chr_V.g20697.t1	66	105
CBRIG.V.g17605.t1__CNIGO.Cnig_chr_V.g20740.t2	1220	666
CBRIG.V.g17630.t1__CNIGO.Cnig_chr_V.g20776.t1	60	114
CBRIG.V.g17636.t1__CNIGO.Cnig_chr_V.g20784.t1	57	77
CBRIG.V.g17649.t2__CNIGO.Cnig_chr_V.g20795.t2	205	193
CBRIG.V.g17676.t1__CNIGO.Cnig_chr_V.g20844.t2	220	283
CBRIG.V.g17688.t1__CNIGO.Cnig_chr_V.g20862.t1	1048	342
CBRIG.V.g17752.t1__CNIGO.Cnig_chr_V.g20948.t1	126	284
CBRIG.V.g17755.t1__CNIGO.Cnig_chr_V.g20959.t2	50	513
CBRIG.V.g17763.t3__CNIGO.Cnig_chr_V.g20972.t1	926	133
CBRIG.V.g17767.t1__CNIGO.Cnig_chr_V.g20975.t1	74	39
CBRIG.V.g17778.t1__CNIGO.Cnig_chr_V.g20998.t1	1581	456
CBRIG.V.g17785.t1__CNIGO.Cnig_chr_V.g21013.t1	238	395
CBRIG.V.g17787.t1__CNIGO.Cnig_chr_V.g21016.t1	150	316
CBRIG.V.g17812.t2__CNIGO.Cnig_chr_V.g21050.t2	213	224
CBRIG.V.g18008.t1__CNIGO.Cnig_chr_V.g21361.t1	134	47
CBRIG.V.g18202.t1__CNIGO.Cnig_chr_V.g21568.t1	24	169
CBRIG.V.g18225.t1__CNIGO.Cnig_chr_V.g21660.t1	169	876
CBRIG.V.g18269.t1__CNIGO.Cnig_chr_V.g21738.t2	380	897
CBRIG.V.g18289.t1__CNIGO.Cnig_chr_V.g21764.t1	69	82
CBRIG.V.g18313.t1__CNIGO.Cnig_chr_V.g21807.t1	199	478
CBRIG.V.g18330.t1__CNIGO.Cnig_chr_V.g21789.t1	417	73
CBRIG.V.g18360.t1__CNIGO.Cnig_chr_V.g21915.t2	145	458
CBRIG.V.g18362.t1__CNIGO.Cnig_chr_V.g21917.t2	335	1993
CBRIG.V.g18365.t1__CNIGO.Cnig_chr_V.g21920.t2	255	631
CBRIG.V.g18445.t1__CNIGO.Cnig_chr_V.g22007.t2	77	138
CBRIG.V.g18453.t1__CNIGO.Cnig_chr_V.g22017.t1	261	227
CBRIG.V.g18508.t1__CNIGO.Cnig_chr_V.g22081.t1	244	428
CBRIG.X.g18524.t1__CNIGO.Cnig_chr_X.g22173.t1	172	723
CBRIG.X.g18550.t1__CNIGO.Cnig_chr_X.g22204.t1	819	92
CBRIG.X.g18570.t1__CNIGO.Cnig_chr_X.g22224.t1	205	644
CBRIG.X.g18576.t1__CNIGO.Cnig_chr_X.g22228.t1	378	404
CBRIG.X.g18584.t2__CNIGO.Cnig_chr_X.g22236.t1	522	253
CBRIG.X.g18587.t2__CNIGO.Cnig_chr_X.g22238.t2	530	3022
CBRIG.X.g18612.t1__CNIGO.Cnig_chr_X.g22267.t1	163	321
CBRIG.X.g18618.t1__CNIGO.Cnig_chr_X.g22273.t1	293	2090
CBRIG.X.g18628.t2__CNIGO.Cnig_chr_X.g22286.t3	505	271
CBRIG.X.g18658.t1__CNIGO.Cnig_chr_X.g22321.t1	70	96
CBRIG.X.g18678.t1__CNIGO.Cnig_chr_X.g22168.t1	124	91
CBRIG.X.g18720.t1__CNIGO.Cnig_chr_X.g22370.t2	885	348
CBRIG.X.g18739.t3__CNIGO.Cnig_chr_X.g22394.t1	225	221
CBRIG.X.g18740.t1__CNIGO.Cnig_chr_X.g22395.t1	242	252
CBRIG.X.g18762.t1__CNIGO.Cnig_chr_X.g22418.t3	290	915
CBRIG.X.g18772.t1__CNIGO.Cnig_chr_X.g22429.t1	161	178
CBRIG.X.g18779.t1__CNIGO.Cnig_chr_X.g22435.t1	246	410
CBRIG.X.g18786.t2__CNIGO.Cnig_chr_X.g22442.t1	810	211
CBRIG.X.g18818.t1__CNIGO.Cnig_chr_X.g22481.t1	394	139
CBRIG.X.g18823.t1__CNIGO.Cnig_chr_X.g22485.t2	105	278
CBRIG.X.g18824.t1__CNIGO.Cnig_chr_X.g22486.t1	234	124
CBRIG.X.g18827.t2__CNIGO.Cnig_chr_X.g22492.t2	774	275
CBRIG.X.g18831.t1__CNIGO.Cnig_chr_X.g22495.t1	170	136
CBRIG.X.g18834.t1__CNIGO.Cnig_chr_X.g22497.t1	449	216
CBRIG.X.g18839.t1__CNIGO.Cnig_chr_X.g22502.t1	274	335
CBRIG.X.g18846.t1__CNIGO.Cnig_chr_X.g22508.t1	696	240
CBRIG.X.g18859.t4__CNIGO.Cnig_chr_X.g22524.t1	708	236
CBRIG.X.g18987.t1__CNIGO.Cnig_chr_X.g22681.t1	260	290
CBRIG.X.g18992.t1__CNIGO.Cnig_chr_X.g22689.t2	192	213
CBRIG.X.g19020.t1__CNIGO.Cnig_chr_X.g22711.t1	120	157
CBRIG.X.g19037.t2__CNIGO.Cnig_chr_X.g22736.t2	742	2163
CBRIG.X.g19039.t2__CNIGO.Cnig_chr_X.g22738.t1	34	134
CBRIG.X.g19070.t3__CNIGO.Cnig_chr_X.g22780.t1	206	166
CBRIG.X.g19094.t1__CNIGO.Cnig_chr_X.g22805.t1	206	380
CBRIG.X.g19106.t1__CNIGO.Cnig_chr_X.g22822.t2	77	88
CBRIG.X.g19107.t1__CNIGO.Cnig_chr_X.g22824.t2	570	561
CBRIG.X.g19108.t2__CNIGO.Cnig_chr_X.g22825.t1	119	57
CBRIG.X.g19226.t2__CNIGO.Cnig_chr_X.g22979.t1	522	1451
CBRIG.X.g19260.t2__CNIGO.Cnig_chr_X.g23015.t1	239	1115
CBRIG.X.g19278.t2__CNIGO.Cnig_chr_X.g23031.t3	126	290
CBRIG.X.g19281.t1__CNIGO.Cnig_chr_X.g23035.t1	93	181
CBRIG.X.g19304.t1__CNIGO.Cnig_chr_X.g23055.t1	381	1373
CBRIG.X.g19313.t1__CNIGO.Cnig_chr_X.g23065.t1	273	849
CBRIG.X.g19314.t1__CNIGO.Cnig_chr_X.g23066.t3	281	347
CBRIG.X.g19325.t1__CNIGO.Cnig_chr_X.g23079.t1	1111	247
CBRIG.X.g19394.t1__CNIGO.Cnig_chr_X.g23153.t1	166	138
CBRIG.X.g19418.t1__CNIGO.Cnig_chr_X.g23180.t1	417	332
CBRIG.X.g19424.t1__CNIGO.Cnig_chr_X.g23185.t3	3266	1602
CBRIG.X.g19429.t1__CNIGO.Cnig_chr_X.g23191.t1	136	618
CBRIG.X.g19450.t1__CNIGO.Cnig_chr_X.g23209.t1	567	229
CBRIG.X.g19480.t1__CNIGO.Cnig_chr_X.g23242.t1	218	471
CBRIG.X.g19493.t1__CNIGO.Cnig_chr_X.g23256.t2	232	632
CBRIG.X.g19496.t3__CNIGO.Cnig_chr_X.g23259.t3	111	242
CBRIG.X.g19518.t1__CNIGO.Cnig_chr_X.g23282.t1	63	68
CBRIG.X.g19553.t1__CNIGO.Cnig_chr_X.g23319.t1	200	431
CBRIG.X.g19612.t1__CNIGO.Cnig_chr_X.g23406.t1	89	291
CBRIG.X.g19623.t1__CNIGO.Cnig_chr_X.g23408.t1	970	197
CBRIG.X.g19624.t2__CNIGO.Cnig_chr_X.g23407.t1	108	985
CBRIG.X.g19659.t1__CNIGO.Cnig_chr_X.g23476.t3	372	801
CBRIG.X.g19663.t1__CNIGO.Cnig_chr_X.g23480.t2	54	51
CBRIG.X.g19711.t1__CNIGO.Cnig_chr_X.g23594.t1	167	357
CBRIG.X.g19715.t1__CNIGO.Cnig_chr_X.g23600.t1	164	168
CBRIG.X.g19750.t1__CNIGO.Cnig_chr_X.g23639.t1	148	176
CBRIG.X.g19898.t1__CNIGO.Cnig_chr_X.g23746.t1	119	993
CBRIG.X.g19901.t3__CNIGO.Cnig_chr_X.g23748.t1	524	2410
CBRIG.X.g19907.t1__CNIGO.Cnig_chr_X.g23755.t1	52	70
CBRIG.X.g19933.t2__CNIGO.Cnig_chr_X.g23792.t1	143	147
CBRIG.X.g19952.t1__CNIGO.Cnig_chr_X.g23811.t1	223	523
CBRIG.X.g19995.t1__CNIGO.Cnig_chr_X.g23855.t1	375	1398
CBRIG.X.g20019.t1__CNIGO.Cnig_chr_X.g23877.t2	513	450
CBRIG.X.g20044.t1__CNIGO.Cnig_chr_X.g23912.t1	246	1024
CBRIG.X.g20046.t1__CNIGO.Cnig_chr_X.g23914.t3	597	1087
CBRIG.X.g20053.t2__CNIGO.Cnig_chr_X.g23930.t2	224	135
CBRIG.X.g20071.t2__CNIGO.Cnig_chr_X.g23953.t1	102	122
CBRIG.X.g20075.t2__CNIGO.Cnig_chr_X.g23958.t1	660	446
CBRIG.X.g20084.t1__CNIGO.Cnig_chr_X.g23967.t1	280	818
CBRIG.X.g20091.t2__CNIGO.Cnig_chr_X.g23973.t1	951	468
CBRIG.X.g20138.t2__CNIGO.Cnig_chr_X.g24028.t1	174	195
CBRIG.X.g20186.t1__CNIGO.Cnig_chr_X.g24077.t1	128	104
CBRIG.X.g20188.t1__CNIGO.Cnig_chr_X.g24079.t1	69	188
CBRIG.X.g20272.t3__CNIGO.Cnig_chr_X.g24133.t2	291	162
CBRIG.X.g20291.t1__CNIGO.Cnig_chr_X.g24159.t2	297	301
CBRIG.X.g20308.t3__CNIGO.Cnig_chr_X.g24179.t2	613	343
CBRIG.X.g20313.t1__CNIGO.Cnig_chr_X.g24184.t2	220	211
CBRIG.X.g20319.t1__CNIGO.Cnig_chr_X.g24190.t1	207	241
CBRIG.X.g20321.t3__CNIGO.Cnig_chr_X.g24192.t2	324	862
CBRIG.X.g20350.t1__CNIGO.Cnig_chr_X.g24218.t1	406	1043
CBRIG.X.g20361.t1__CNIGO.Cnig_chr_X.g24229.t2	308	1176
CBRIG.X.g20384.t1__CNIGO.Cnig_chr_X.g24252.t1	349	309
CBRIG.X.g20399.t3__CNIGO.Cnig_chr_X.g24271.t3	260	361
CBRIG.X.g20406.t1__CNIGO.Cnig_chr_X.g24274.t1	114	270
CBRIG.X.g20418.t1__CNIGO.Cnig_chr_X.g24288.t1	80	86
CBRIG.X.g20433.t2__CNIGO.Cnig_chr_X.g24305.t3	497	245
CBRIG.X.g20436.t1__CNIGO.Cnig_chr_X.g24309.t2	216	1050
CBRIG.X.g20441.t1__CNIGO.Cnig_chr_X.g24315.t1	203	578
CBRIG.X.g20466.t1__CNIGO.Cnig_chr_X.g24346.t1	179	199
CBRIG.X.g20480.t1__CNIGO.Cnig_chr_X.g24361.t1	267	651
CBRIG.X.g20489.t2__CNIGO.Cnig_chr_X.g24370.t1	255	568
CBRIG.X.g20492.t1__CNIGO.Cnig_chr_X.g24373.t1	436	51
CBRIG.X.g20510.t2__CNIGO.Cnig_chr_X.g24396.t1	567	1005
CBRIG.X.g20538.t1__CNIGO.Cnig_chr_X.g24330.t1	88	227
CBRIG.X.g20545.t1__CNIGO.Cnig_chr_X.g24425.t2	292	1131
CBRIG.X.g20547.t2__CNIGO.Cnig_chr_X.g24428.t1	671	304
CBRIG.X.g20553.t1__CNIGO.Cnig_chr_X.g24433.t1	141	80
CBRIG.X.g20565.t1__CNIGO.Cnig_chr_X.g24445.t1	546	158
CBRIG.X.g20577.t1__CNIGO.Cnig_chr_X.g24457.t1	77	144
CBRIG.X.g20586.t1__CNIGO.Cnig_chr_X.g24466.t2	156	374
CBRIG.X.g20592.t1__CNIGO.Cnig_chr_X.g24474.t1	273	1145
CBRIG.X.g20630.t1__CNIGO.Cnig_chr_X.g24517.t2	108	262
CBRIG.X.g20632.t1__CNIGO.Cnig_chr_X.g24519.t1	515	1372
CBRIG.X.g20651.t1__CNIGO.Cnig_chr_X.g26396.t1	153	452
CBRIG.X.g20659.t1__CNIGO.Cnig_chr_X.g24546.t1	409	255
CBRIG.X.g20661.t1__CNIGO.Cnig_chr_X.g24549.t4	325	377
CBRIG.X.g20662.t1__CNIGO.Cnig_chr_X.g24550.t3	1181	328
CBRIG.X.g20664.t1__CNIGO.Cnig_chr_X.g24552.t1	136	116
CBRIG.X.g20680.t1__CNIGO.Cnig_chr_X.g24567.t1	1778	245
CBRIG.X.g20709.t1__CNIGO.Cnig_chr_X.g24601.t2	320	679
CBRIG.X.g20726.t3__CNIGO.Cnig_chr_X.g24627.t1	602	611
CBRIG.X.g20734.t1__CNIGO.Cnig_chr_X.g24632.t3	423	423
CBRIG.X.g20746.t4__CNIGO.Cnig_chr_X.g24647.t1	684	314
CBRIG.X.g20773.t2__CNIGO.Cnig_chr_X.g24673.t2	139	185
CBRIG.X.g20782.t1__CNIGO.Cnig_chr_X.g24681.t1	1026	335
CBRIG.X.g20784.t1__CNIGO.Cnig_chr_X.g24684.t1	238	177
CBRIG.X.g20814.t1__CNIGO.Cnig_chr_X.g24717.t1	359	546
CBRIG.X.g20858.t1__CNIGO.Cnig_chr_X.g24778.t1	133	150
CBRIG.X.g20892.t1__CNIGO.Cnig_chr_X.g24811.t1	666	215
CBRIG.X.g20898.t2__CNIGO.Cnig_chr_X.g24816.t1	235	626
CBRIG.X.g20899.t2__CNIGO.Cnig_chr_X.g24817.t1	411	416
CBRIG.X.g20912.t1__CNIGO.Cnig_chr_X.g24834.t1	92	65
CBRIG.X.g20919.t1__CNIGO.Cnig_chr_X.g24844.t1	278	560
CBRIG.X.g20962.t1__CNIGO.Cnig_chr_X.g24917.t2	740	230
CBRIG.X.g20975.t1__CNIGO.Cnig_chr_X.g24930.t1	127	162
CBRIG.X.g20991.t1__CNIGO.Cnig_chr_X.g24944.t1	621	278
CBRIG.X.g21083.t1__CNIGO.Cnig_chr_X.g25043.t2	164	138
CBRIG.X.g21110.t1__CNIGO.Cnig_chr_X.g25073.t2	136	1497
CBRIG.X.g21116.t1__CNIGO.Cnig_chr_X.g25077.t1	31	117
CBRIG.X.g21130.t1__CNIGO.Cnig_chr_X.g25093.t1	52	132
CBRIG.X.g21135.t3__CNIGO.Cnig_chr_X.g25100.t1	209	721
CBRIG.X.g21140.t1__CNIGO.Cnig_chr_X.g25108.t1	41	41
CBRIG.X.g21179.t1__CNIGO.Cnig_chr_X.g25156.t3	465	213
CBRIG.X.g21201.t1__CNIGO.Cnig_chr_X.g24490.t1	24	240
CBRIG.X.g21241.t1__CNIGO.Cnig_chr_X.g25230.t1	327	168
CBRIG.X.g21250.t4__CNIGO.Cnig_chr_X.g25235.t3	766	1048
CBRIG.X.g21251.t1__CNIGO.Cnig_chr_X.g25236.t1	123	156
CBRIG.X.g21265.t1__CNIGO.Cnig_chr_X.g25253.t2	128	597
CBRIG.X.g21275.t1__CNIGO.Cnig_chr_X.g25266.t3	590	580
CBRIG.X.g21278.t1__CNIGO.Cnig_chr_X.g25271.t1	586	120
CBRIG.X.g21294.t1__CNIGO.Cnig_chr_X.g25294.t1	69	68
CBRIG.X.g21307.t1__CNIGO.Cnig_chr_X.g25307.t1	277	418
CBRIG.X.g21366.t1__CNIGO.Cnig_chr_X.g25382.t1	492	974
CBRIG.X.g21368.t1__CNIGO.Cnig_chr_X.g25384.t1	373	429
CBRIG.X.g21397.t2__CNIGO.Cnig_chr_X.g25431.t2	1360	472
CBRIG.X.g21407.t1__CNIGO.Cnig_chr_X.g25443.t1	75	95
CBRIG.X.g21434.t1__CNIGO.Cnig_chr_X.g26395.t1	208	55
CBRIG.X.g21527.t1__CNIGO.Cnig_chr_X.g25575.t1	95	307
CBRIG.X.g21529.t1__CNIGO.Cnig_chr_X.g25578.t2	308	529
CBRIG.X.g21552.t1__CNIGO.Cnig_chr_X.g25609.t1	564	187
CBRIG.X.g21553.t2__CNIGO.Cnig_chr_X.g25610.t1	181	292
CBRIG.X.g21555.t1__CNIGO.Cnig_chr_X.g25612.t2	556	136
CBRIG.X.g21561.t1__CNIGO.Cnig_chr_X.g25615.t2	1928	461
CBRIG.X.g21576.t1__CNIGO.Cnig_chr_X.g25635.t1	242	533
CBRIG.X.g21583.t1__CNIGO.Cnig_chr_X.g25645.t1	537	262
CBRIG.X.g21585.t1__CNIGO.Cnig_chr_X.g25648.t1	108	90
CBRIG.X.g21588.t1__CNIGO.Cnig_chr_X.g25651.t1	79	106
CBRIG.X.g21591.t3__CNIGO.Cnig_chr_X.g25655.t1	732	825
CBRIG.X.g21599.t1__CNIGO.Cnig_chr_X.g25659.t2	1678	359
CBRIG.X.g21695.t1__CNIGO.Cnig_chr_X.g25727.t1	629	90
CBRIG.X.g21699.t3__CNIGO.Cnig_chr_X.g25736.t1	167	489
CBRIG.X.g21703.t1__CNIGO.Cnig_chr_X.g25740.t1	146	87
CBRIG.X.g21717.t1__CNIGO.Cnig_chr_X.g25763.t1	82	86
CBRIG.X.g21719.t1__CNIGO.Cnig_chr_X.g25766.t1	261	59
CBRIG.X.g21735.t1__CNIGO.Cnig_chr_X.g25792.t1	257	519
CBRIG.X.g21739.t1__CNIGO.Cnig_chr_X.g25796.t1	565	1519
CBRIG.X.g21746.t2__CNIGO.Cnig_chr_X.g25804.t3	95	740
CBRIG.X.g21754.t1__CNIGO.Cnig_chr_X.g25813.t1	224	569
CBRIG.X.g21756.t2__CNIGO.Cnig_chr_X.g25815.t3	398	395
CBRIG.X.g21773.t2__CNIGO.Cnig_chr_X.g25835.t1	150	117
CBRIG.X.g21782.t1__CNIGO.Cnig_chr_X.g25843.t1	99	339
CBRIG.X.g21799.t1__CNIGO.Cnig_chr_X.g25888.t1	343	422
CBRIG.X.g21806.t1__CNIGO.Cnig_chr_X.g25881.t1	862	272
CBRIG.X.g21823.t1__CNIGO.Cnig_chr_X.g25861.t1	41	587
CBRIG.X.g21824.t1__CNIGO.Cnig_chr_X.g25860.t1	297	237
CBRIG.X.g21847.t1__CNIGO.Cnig_chr_X.g25910.t1	136	610
CBRIG.X.g21852.t2__CNIGO.Cnig_chr_X.g25916.t1	889	201
CBRIG.X.g21855.t5__CNIGO.Cnig_chr_X.g25919.t1	1528	1218
