gene_id	HM2_Cbr	HM2_Cni
IV.g12783.t1__Cnig_chr_IV.g14831.t1	128	34
IV.g12784.t1__Cnig_chr_IV.g14832.t1	6872	7803
IV.g12785.t1__Cnig_chr_IV.g14833.t1	205	143
IV.g12786.t1__Cnig_chr_IV.g14834.t1	4	2
IV.g12787.t1__Cnig_chr_IV.g14835.t3	2259	1303
IV.g12788.t1__Cnig_chr_IV.g14836.t1	1407	785
IV.g12789.t1__Cnig_chr_IV.g14837.t1	94	17
IV.g12790.t1__Cnig_chr_IV.g14838.t1	4643	4228
IV.g12793.t1__Cnig_chr_IV.g14841.t1	2568	930
IV.g12794.t1__Cnig_chr_IV.g14842.t3	633	286
IV.g12796.t1__Cnig_chr_IV.g14843.t1	9	6
IV.g12797.t1__Cnig_chr_IV.g14844.t1	115	61
IV.g12798.t1__Cnig_chr_IV.g14845.t1	182	86
IV.g12799.t1__Cnig_chr_IV.g14846.t1	8	14
IV.g12800.t1__Cnig_chr_IV.g14847.t1	17685	19000
IV.g12801.t1__Cnig_chr_IV.g14848.t2	406	193
IV.g12802.t1__Cnig_chr_IV.g14851.t1	1248	853
IV.g12803.t1__Cnig_chr_IV.g14850.t1	31	40
IV.g12804.t1__Cnig_chr_IV.g14856.t1	346	101
IV.g12805.t2__Cnig_chr_IV.g14857.t1	4208	3254
IV.g12806.t1__Cnig_chr_IV.g14858.t2	955	1271
IV.g12807.t2__Cnig_chr_IV.g14859.t1	142	177
IV.g12808.t1__Cnig_chr_IV.g14861.t1	513	581
IV.g12809.t1__Cnig_chr_IV.g14862.t1	1181	1490
IV.g12811.t1__Cnig_chr_IV.g14863.t1	226	215
IV.g12812.t2__Cnig_chr_IV.g14864.t2	442	701
IV.g12813.t2__Cnig_chr_IV.g14865.t3	14	5
IV.g12816.t1__Cnig_chr_IV.g14867.t1	227	259
IV.g12817.t1__Cnig_chr_IV.g14868.t1	1322	421
IV.g12818.t2__Cnig_chr_IV.g14870.t1	2335	1432
IV.g12819.t1__Cnig_chr_IV.g14871.t1	1191	359
IV.g12820.t2__Cnig_chr_IV.g14872.t2	3175	2041
IV.g12823.t1__Cnig_chr_IV.g14874.t1	344	214
IV.g12824.t2__Cnig_chr_IV.g14879.t1	2665	2607
IV.g12825.t1__Cnig_chr_IV.g14880.t1	485	265
IV.g12826.t2__Cnig_chr_IV.g14881.t2	99	111
IV.g12828.t1__Cnig_chr_IV.g14882.t1	35	127
IV.g12832.t1__Cnig_chr_IV.g14884.t1	426	334
IV.g12833.t1__Cnig_chr_IV.g14885.t1	548	713
IV.g12834.t2__Cnig_chr_IV.g14886.t1	64	160
IV.g12835.t1__Cnig_chr_IV.g14888.t1	1110	376
IV.g12836.t1__Cnig_chr_IV.g14889.t1	1591	1347
IV.g12837.t1__Cnig_chr_IV.g14890.t1	644	577
IV.g12838.t1__Cnig_chr_IV.g14891.t2	829	777
IV.g12839.t1__Cnig_chr_IV.g14892.t1	920	556
IV.g12840.t1__Cnig_chr_IV.g14893.t1	304	172
IV.g12841.t1__Cnig_chr_IV.g14894.t1	335	200
IV.g12842.t1__Cnig_chr_IV.g14895.t1	592	355
IV.g12843.t2__Cnig_chr_IV.g14896.t1	1960	801
IV.g12844.t1__Cnig_chr_IV.g14897.t1	43	28
IV.g12845.t1__Cnig_chr_IV.g14898.t1	767	431
IV.g12846.t1__Cnig_chr_IV.g14899.t1	516	648
IV.g12848.t1__Cnig_chr_IV.g14901.t1	153	191
IV.g12849.t1__Cnig_chr_IV.g14903.t1	544	416
IV.g12850.t1__Cnig_chr_IV.g14904.t1	6	2
IV.g12851.t2__Cnig_chr_IV.g14905.t2	234	65
IV.g12852.t1__Cnig_chr_IV.g14906.t1	51	26
IV.g12853.t1__Cnig_chr_IV.g14907.t1	138	51
IV.g12854.t1__Cnig_chr_IV.g14908.t1	518	646
IV.g12855.t1__Cnig_chr_IV.g14909.t1	435	393
IV.g12856.t1__Cnig_chr_IV.g14910.t2	405	258
IV.g12857.t1__Cnig_chr_IV.g14912.t1	597	4731
IV.g12858.t1__Cnig_chr_IV.g14964.t1	1768	1355
IV.g12859.t1__Cnig_chr_IV.g14963.t1	1495	1709
IV.g12860.t1__Cnig_chr_IV.g14962.t1	954	557
IV.g12861.t4__Cnig_chr_IV.g14961.t3	884	1123
IV.g12862.t2__Cnig_chr_IV.g14960.t1	5396	6999
IV.g12864.t1__Cnig_chr_IV.g14959.t1	442	411
IV.g12865.t1__Cnig_chr_IV.g14958.t3	45	51
IV.g12866.t1__Cnig_chr_IV.g14956.t1	27	29
IV.g12867.t1__Cnig_chr_IV.g14955.t1	5958	7139
IV.g12868.t1__Cnig_chr_IV.g14954.t1	389	350
IV.g12869.t2__Cnig_chr_IV.g14953.t1	69	101
IV.g12870.t1__Cnig_chr_IV.g14952.t1	266	206
IV.g12871.t1__Cnig_chr_IV.g14951.t3	7	16
IV.g12872.t1__Cnig_chr_IV.g14950.t1	257	372
IV.g12873.t1__Cnig_chr_IV.g14949.t1	9	2
IV.g12874.t1__Cnig_chr_IV.g14948.t1	1359	1926
IV.g12875.t1__Cnig_chr_IV.g14946.t1	542	308
IV.g12876.t1__Cnig_chr_IV.g14945.t2	6	4
IV.g12877.t1__Cnig_chr_IV.g14944.t1	1090	600
IV.g12878.t2__Cnig_chr_IV.g14942.t1	601	435
IV.g12879.t1__Cnig_chr_IV.g14941.t1	4082	3196
IV.g12880.t1__Cnig_chr_IV.g14940.t1	5	5
IV.g12881.t4__Cnig_chr_IV.g14938.t1	631	625
IV.g12882.t2__Cnig_chr_IV.g14937.t2	27	20
IV.g12883.t1__Cnig_chr_IV.g14936.t1	2157	2114
IV.g12884.t1__Cnig_chr_IV.g14934.t2	27	58
IV.g12887.t2__Cnig_chr_IV.g14932.t1	77	90
IV.g12888.t1__Cnig_chr_IV.g14931.t1	1248	802
IV.g12889.t1__Cnig_chr_IV.g14930.t2	367	272
IV.g12890.t1__Cnig_chr_IV.g14929.t1	543	472
IV.g12891.t1__Cnig_chr_IV.g14928.t1	1390	808
IV.g12892.t1__Cnig_chr_IV.g14927.t1	1287	1489
IV.g12893.t1__Cnig_chr_IV.g14926.t2	1834	1620
IV.g12894.t2__Cnig_chr_IV.g14925.t1	154	119
IV.g12895.t1__Cnig_chr_IV.g14924.t1	143	124
IV.g12896.t1__Cnig_chr_IV.g14923.t1	421	378
IV.g12897.t1__Cnig_chr_IV.g14921.t1	6	7
IV.g12898.t1__Cnig_chr_IV.g14920.t1	1	0
IV.g12899.t1__Cnig_chr_IV.g14918.t1	468	240
IV.g12900.t2__Cnig_chr_IV.g14917.t1	35	2
IV.g12902.t1__Cnig_chr_IV.g14915.t1	35001	8487
IV.g12903.t1__Cnig_chr_IV.g14914.t1	364	257
IV.g12904.t1__Cnig_chr_IV.g14913.t1	171	101
IV.g12905.t1__Cnig_chr_IV.g14965.t1	3208	3266
IV.g12906.t1__Cnig_chr_IV.g14971.t1	2440	2827
IV.g12907.t1__Cnig_chr_IV.g14970.t1	393	370
IV.g12908.t1__Cnig_chr_IV.g14969.t3	2430	1642
IV.g12909.t1__Cnig_chr_IV.g14967.t1	71	3
IV.g12910.t1__Cnig_chr_IV.g14966.t1	14779	7911
IV.g12911.t1__Cnig_chr_IV.g14972.t1	137	32
IV.g12914.t2__Cnig_chr_IV.g14976.t1	1352	473
IV.g12915.t1__Cnig_chr_IV.g14977.t2	627	730
IV.g12916.t1__Cnig_chr_IV.g14978.t1	311	324
IV.g12917.t1__Cnig_chr_IV.g14979.t2	304	315
IV.g12918.t1__Cnig_chr_IV.g14980.t1	20	47
IV.g12919.t1__Cnig_chr_IV.g14981.t1	156	166
IV.g12920.t1__Cnig_chr_IV.g14982.t1	5400	5166
IV.g12921.t1__Cnig_chr_IV.g14984.t1	245	727
IV.g12923.t1__Cnig_chr_IV.g14988.t1	139	32
IV.g12924.t3__Cnig_chr_IV.g14989.t1	422	154
IV.g12925.t2__Cnig_chr_IV.g14990.t1	582	37
IV.g12926.t1__Cnig_chr_IV.g15120.t1	0	0
IV.g12927.t1__Cnig_chr_IV.g15012.t1	44	36
IV.g12928.t1__Cnig_chr_IV.g15011.t3	3574	3845
IV.g12929.t1__Cnig_chr_IV.g15010.t1	89	88
IV.g12930.t1__Cnig_chr_IV.g15009.t1	151	81
IV.g12931.t2__Cnig_chr_IV.g15008.t2	2	2
IV.g12932.t1__Cnig_chr_IV.g15007.t1	95	145
IV.g12933.t1__Cnig_chr_IV.g15006.t2	591	315
IV.g12934.t1__Cnig_chr_IV.g15005.t1	976	2104
IV.g12935.t1__Cnig_chr_IV.g15004.t2	106	36
IV.g12936.t1__Cnig_chr_IV.g15003.t1	9286	3758
IV.g12937.t1__Cnig_chr_IV.g15002.t1	81	60
IV.g12938.t2__Cnig_chr_IV.g15001.t1	862	710
IV.g12939.t1__Cnig_chr_IV.g14999.t2	1	1
IV.g12940.t1__Cnig_chr_IV.g14998.t1	627	437
IV.g12941.t2__Cnig_chr_IV.g14997.t2	56	10
IV.g12942.t1__Cnig_chr_IV.g14996.t2	19	30
IV.g12943.t1__Cnig_chr_IV.g14995.t1	12	1
IV.g12944.t1__Cnig_chr_IV.g14994.t3	122	96
IV.g12945.t1__Cnig_chr_IV.g14993.t1	1201	1169
IV.g12946.t1__Cnig_chr_IV.g14992.t2	56	27
IV.g12949.t1__Cnig_chr_IV.g15108.t1	28	0
IV.g12950.t1__Cnig_chr_IV.g15014.t1	2368	1207
IV.g12952.t1__Cnig_chr_IV.g15015.t1	1256	422
IV.g12954.t3__Cnig_chr_IV.g15017.t1	70	124
IV.g12957.t1__Cnig_chr_IV.g15019.t1	419	312
IV.g12958.t3__Cnig_chr_IV.g15020.t1	11	5
IV.g12959.t2__Cnig_chr_IV.g15021.t2	2212	608
IV.g12960.t1__Cnig_chr_IV.g15022.t1	5047	2621
IV.g12962.t1__Cnig_chr_IV.g15025.t1	2891	1289
IV.g12963.t1__Cnig_chr_IV.g15026.t1	204	44
IV.g12964.t1__Cnig_chr_IV.g15027.t2	284	98
IV.g12965.t2__Cnig_chr_IV.g15029.t1	150	100
IV.g12966.t1__Cnig_chr_IV.g15030.t1	4981	815
IV.g12967.t1__Cnig_chr_IV.g15031.t1	275	352
IV.g12968.t1__Cnig_chr_IV.g15034.t1	358	359
IV.g12969.t1__Cnig_chr_IV.g15035.t1	57	33
IV.g12970.t1__Cnig_chr_IV.g15036.t3	51	26
IV.g12972.t1__Cnig_chr_IV.g15037.t1	488	407
IV.g12974.t1__Cnig_chr_IV.g15039.t3	4	1
IV.g12976.t2__Cnig_chr_IV.g15043.t1	640	148
IV.g12977.t1__Cnig_chr_IV.g15042.t1	2017	1689
IV.g12978.t1__Cnig_chr_IV.g15041.t1	402	99
IV.g12981.t1__Cnig_chr_IV.g16142.t1	1867	885
IV.g12982.t1__Cnig_chr_IV.g16143.t1	3833	2300
IV.g12983.t1__Cnig_chr_IV.g16144.t1	1089	808
IV.g12984.t1__Cnig_chr_IV.g16145.t1	372	215
IV.g12985.t2__Cnig_chr_IV.g16146.t1	7	0
IV.g12987.t1__Cnig_chr_IV.g16147.t2	2	9
IV.g12988.t1__Cnig_chr_IV.g16148.t1	0	1
IV.g12989.t2__Cnig_chr_IV.g16149.t2	3	4
IV.g12993.t1__Cnig_chr_IV.g16154.t1	193	319
IV.g12994.t2__Cnig_chr_IV.g16156.t1	67	1
IV.g12995.t2__Cnig_chr_IV.g16157.t2	159	121
IV.g12998.t1__Cnig_chr_IV.g16160.t1	428	212
IV.g12999.t1__Cnig_chr_IV.g16161.t1	841	997
IV.g13001.t1__Cnig_chr_IV.g16164.t1	154	208
IV.g13002.t1__Cnig_chr_IV.g16165.t1	4805	9148
IV.g13003.t1__Cnig_chr_IV.g16167.t2	14	97
IV.g13004.t3__Cnig_chr_IV.g16171.t3	299	328
IV.g13005.t1__Cnig_chr_IV.g16172.t1	323	8
IV.g13006.t3__Cnig_chr_IV.g16173.t1	1820	1266
IV.g13008.t2__Cnig_chr_IV.g16174.t1	6954	3600
IV.g13009.t1__Cnig_chr_IV.g16175.t1	341	274
IV.g13010.t1__Cnig_chr_IV.g16176.t1	2273	2400
IV.g13011.t1__Cnig_chr_IV.g15067.t1	68	5
IV.g13012.t1__Cnig_chr_IV.g15068.t1	6	7
IV.g13013.t2__Cnig_chr_IV.g15069.t1	0	0
IV.g13014.t1__Cnig_chr_IV.g15070.t3	3229	3607
IV.g13021.t2__Cnig_chr_IV.g15075.t1	36	11
IV.g13022.t1__Cnig_chr_IV.g15076.t2	12	15
IV.g13023.t1__Cnig_chr_IV.g15077.t1	2	1
IV.g13024.t1__Cnig_chr_IV.g15078.t1	3049	2463
IV.g13026.t1__Cnig_chr_IV.g15079.t1	8	1
IV.g13028.t1__Cnig_chr_IV.g15080.t1	106	62
IV.g13029.t1__Cnig_chr_IV.g15081.t1	49	41
IV.g13030.t2__Cnig_chr_IV.g15082.t1	865	474
IV.g13031.t1__Cnig_chr_IV.g15083.t1	661	460
IV.g13032.t1__Cnig_chr_IV.g15084.t1	2109	2169
IV.g13033.t1__Cnig_chr_IV.g15085.t2	349	121
IV.g13035.t1__Cnig_chr_IV.g15086.t1	232	34
IV.g13038.t2__Cnig_chr_IV.g15090.t3	396	198
IV.g13039.t1__Cnig_chr_IV.g15091.t1	52	73
IV.g13040.t1__Cnig_chr_IV.g15092.t1	10	56
IV.g13041.t1__Cnig_chr_IV.g15093.t1	4	58
IV.g13042.t1__Cnig_chr_IV.g15094.t2	1069	664
IV.g13044.t2__Cnig_chr_IV.g15096.t1	3161	1821
IV.g13059.t1__Cnig_chr_IV.g15097.t1	18	6
IV.g13061.t1__Cnig_chr_IV.g15098.t1	353	205
IV.g13062.t2__Cnig_chr_IV.g15099.t2	32	9
IV.g13063.t1__Cnig_chr_IV.g15100.t1	1489	889
IV.g13064.t1__Cnig_chr_IV.g15101.t1	283	203
IV.g13066.t1__Cnig_chr_IV.g15102.t2	10074	6020
IV.g13068.t2__Cnig_chr_IV.g15103.t2	10	4
IV.g13069.t2__Cnig_chr_IV.g15104.t2	10	39
IV.g13072.t1__Cnig_chr_IV.g15109.t2	521	380
IV.g13073.t1__Cnig_chr_IV.g15111.t1	1226	14
IV.g13074.t1__Cnig_chr_IV.g15112.t1	1227	615
IV.g13075.t1__Cnig_chr_IV.g15113.t1	96	63
IV.g13076.t1__Cnig_chr_IV.g15114.t1	1694	794
IV.g13077.t1__Cnig_chr_IV.g15115.t1	879	258
IV.g13079.t1__Cnig_chr_IV.g15121.t1	0	6
IV.g13082.t1__Cnig_chr_IV.g15124.t3	90	64
IV.g13083.t1__Cnig_chr_IV.g15126.t1	4354	988
IV.g13085.t2__Cnig_chr_IV.g15127.t2	122	10
IV.g13086.t1__Cnig_chr_IV.g15128.t1	20	27
IV.g13087.t1__Cnig_chr_IV.g15129.t1	6	12
IV.g13088.t2__Cnig_chr_IV.g15130.t1	378	119
IV.g13089.t1__Cnig_chr_IV.g15131.t1	120	34
IV.g13090.t3__Cnig_chr_IV.g15132.t2	686	362
IV.g13091.t1__Cnig_chr_IV.g15136.t2	163	55
IV.g13093.t1__Cnig_chr_IV.g15138.t2	24	12
IV.g13097.t1__Cnig_chr_IV.g15139.t2	1055	1363
IV.g13099.t1__Cnig_chr_IV.g15140.t1	1363	652
IV.g13100.t1__Cnig_chr_IV.g15141.t1	1088	278
IV.g13101.t1__Cnig_chr_IV.g15142.t1	327	288
IV.g13102.t1__Cnig_chr_IV.g15143.t2	26	15
IV.g13103.t1__Cnig_chr_IV.g15144.t1	1609	981
IV.g13105.t1__Cnig_chr_IV.g15145.t1	619	429
IV.g13107.t1__Cnig_chr_IV.g15146.t1	749	480
IV.g13110.t2__Cnig_chr_IV.g15148.t1	2956	702
IV.g13111.t1__Cnig_chr_IV.g15150.t1	1454	596
IV.g13114.t1__Cnig_chr_IV.g15153.t2	0	0
IV.g13115.t1__Cnig_chr_IV.g15156.t1	7	4
IV.g13116.t1__Cnig_chr_IV.g15157.t1	359	60
IV.g13118.t3__Cnig_chr_IV.g15158.t2	190	237
IV.g13119.t1__Cnig_chr_IV.g15160.t1	0	1
IV.g13120.t1__Cnig_chr_IV.g15159.t1	1	0
IV.g13122.t1__Cnig_chr_IV.g15162.t1	37	10
IV.g13123.t1__Cnig_chr_IV.g15163.t1	6	10
IV.g13124.t2__Cnig_chr_IV.g15164.t1	0	3
IV.g13130.t1__Cnig_chr_IV.g15171.t1	77	69
IV.g13131.t1__Cnig_chr_IV.g15172.t1	26	3
IV.g13133.t1__Cnig_chr_IV.g15174.t2	642	78
IV.g13134.t1__Cnig_chr_IV.g15176.t1	687	1058
IV.g13135.t1__Cnig_chr_IV.g15186.t3	55	48
IV.g13136.t1__Cnig_chr_IV.g15204.t3	54	44
IV.g13137.t1__Cnig_chr_IV.g15202.t1	434	387
IV.g13138.t1__Cnig_chr_IV.g15201.t1	127	273
IV.g13139.t1__Cnig_chr_IV.g15200.t1	348	311
IV.g13141.t2__Cnig_chr_IV.g15198.t2	65	14
IV.g13142.t2__Cnig_chr_IV.g15197.t3	37	15
IV.g13143.t1__Cnig_chr_IV.g15196.t1	215	78
IV.g13144.t1__Cnig_chr_IV.g15195.t1	67	38
IV.g13146.t1__Cnig_chr_IV.g15194.t2	456	448
IV.g13147.t1__Cnig_chr_IV.g15193.t1	7714	5444
IV.g13148.t1__Cnig_chr_IV.g15192.t1	5241	10636
IV.g13149.t1__Cnig_chr_IV.g15191.t1	42	26
IV.g13150.t1__Cnig_chr_IV.g15190.t2	1859	1025
IV.g13152.t1__Cnig_chr_IV.g15187.t1	53	17
IV.g13158.t2__Cnig_chr_IV.g15214.t1	8	55
IV.g13159.t1__Cnig_chr_IV.g15215.t1	9	21
IV.g13160.t1__Cnig_chr_IV.g15217.t1	2811	2264
IV.g13162.t1__Cnig_chr_IV.g15219.t2	5	0
IV.g13163.t1__Cnig_chr_IV.g15220.t1	34	28
IV.g13164.t1__Cnig_chr_IV.g15221.t1	0	2
IV.g13167.t1__Cnig_chr_IV.g15238.t1	112	47
IV.g13168.t1__Cnig_chr_IV.g15239.t1	0	0
IV.g13172.t1__Cnig_chr_IV.g15245.t1	15	0
IV.g13173.t1__Cnig_chr_IV.g15246.t1	22	3
IV.g13174.t2__Cnig_chr_IV.g15247.t1	6	1
IV.g13177.t1__Cnig_chr_IV.g15256.t1	158	11
IV.g13178.t1__Cnig_chr_IV.g15257.t3	180	187
IV.g13233.t1__Cnig_chr_IV.g15261.t1	81	59
IV.g13234.t1__Cnig_chr_IV.g15262.t1	37	27
IV.g13235.t2__Cnig_chr_IV.g15263.t1	23245	18671
IV.g13236.t2__Cnig_chr_IV.g15264.t1	3192	2794
IV.g13237.t1__Cnig_chr_IV.g15265.t1	132	13
IV.g13239.t1__Cnig_chr_IV.g15266.t1	30	26
IV.g13240.t1__Cnig_chr_IV.g15267.t1	927	904
IV.g13241.t1__Cnig_chr_IV.g15268.t1	11	0
IV.g13242.t1__Cnig_chr_IV.g15269.t1	638	424
IV.g13243.t1__Cnig_chr_IV.g15270.t1	69	83
IV.g13244.t1__Cnig_chr_IV.g15272.t1	910	584
IV.g13245.t1__Cnig_chr_IV.g15273.t1	15331	22052
IV.g13246.t2__Cnig_chr_IV.g15274.t1	162	179
IV.g13247.t1__Cnig_chr_IV.g15275.t2	3	16
IV.g13250.t2__Cnig_chr_IV.g15283.t1	151	251
IV.g13252.t3__Cnig_chr_IV.g15284.t1	994	706
IV.g13253.t1__Cnig_chr_IV.g15286.t1	250	212
IV.g13255.t1__Cnig_chr_IV.g15287.t2	679	470
IV.g13257.t1__Cnig_chr_IV.g15294.t1	13	12
IV.g13258.t2__Cnig_chr_IV.g15300.t1	968	516
IV.g13259.t2__Cnig_chr_IV.g15299.t1	1032	1120
IV.g13260.t1__Cnig_chr_IV.g15297.t2	549	297
IV.g13261.t1__Cnig_chr_IV.g15302.t1	22	17
IV.g13263.t2__Cnig_chr_IV.g15305.t1	25390	553
IV.g13265.t1__Cnig_chr_IV.g15318.t1	2	3
IV.g13267.t1__Cnig_chr_IV.g15320.t1	2653	1017
IV.g13271.t2__Cnig_chr_IV.g15329.t3	3	5
IV.g13272.t1__Cnig_chr_IV.g15331.t1	1161	377
IV.g13275.t1__Cnig_chr_IV.g15334.t1	221	78
IV.g13276.t1__Cnig_chr_IV.g15352.t1	6	3
IV.g13277.t1__Cnig_chr_IV.g15339.t1	8145	1993
IV.g13284.t1__Cnig_chr_IV.g15359.t1	345	262
IV.g13285.t3__Cnig_chr_IV.g15360.t1	296	326
IV.g13287.t2__Cnig_chr_IV.g15378.t2	453	558
IV.g13288.t1__Cnig_chr_IV.g15379.t1	1189	819
IV.g13290.t1__Cnig_chr_IV.g15370.t1	1468	868
IV.g13293.t2__Cnig_chr_IV.g15367.t2	114	54
IV.g13297.t1__Cnig_chr_IV.g15391.t1	9949	6051
IV.g13299.t2__Cnig_chr_IV.g15385.t2	4	0
IV.g13301.t1__Cnig_chr_IV.g15404.t1	77	14
IV.g13302.t1__Cnig_chr_IV.g15407.t2	139	122
IV.g13305.t1__Cnig_chr_IV.g15415.t2	82	156
IV.g13306.t1__Cnig_chr_IV.g15414.t1	39	29
IV.g13308.t1__Cnig_chr_IV.g15413.t2	838	829
IV.g13317.t1__Cnig_chr_IV.g15418.t3	1	0
IV.g13324.t1__Cnig_chr_IV.g15420.t1	582	158
IV.g13325.t1__Cnig_chr_IV.g15421.t2	36	14
IV.g13326.t1__Cnig_chr_IV.g15419.t1	15	1
IV.g13327.t2__Cnig_chr_IV.g15429.t2	88	36
IV.g13328.t1__Cnig_chr_IV.g15430.t1	1097	539
IV.g13332.t1__Cnig_chr_IV.g15447.t1	9	331
IV.g13333.t1__Cnig_chr_IV.g15448.t1	27	122
IV.g13336.t3__Cnig_chr_IV.g15461.t3	43	19
IV.g13342.t1__Cnig_chr_IV.g15471.t2	16	14
IV.g13343.t1__Cnig_chr_IV.g15472.t1	539	66
IV.g13344.t2__Cnig_chr_IV.g15473.t3	1086	866
IV.g13345.t1__Cnig_chr_IV.g15474.t1	189	105
IV.g13346.t1__Cnig_chr_IV.g15475.t2	395	283
IV.g13347.t1__Cnig_chr_IV.g15476.t1	2	5
IV.g13348.t1__Cnig_chr_IV.g15477.t1	105	4
IV.g13349.t3__Cnig_chr_IV.g15488.t1	867	193
IV.g13350.t1__Cnig_chr_IV.g15487.t1	224	106
IV.g13352.t1__Cnig_chr_IV.g15510.t1	2413	56
IV.g13353.t1__Cnig_chr_IV.g15484.t2	0	3
IV.g13362.t1__Cnig_chr_IV.g15493.t1	2284	2541
IV.g13371.t2__Cnig_chr_IV.g15539.t2	21	5
IV.g13381.t2__Cnig_chr_IV.g15593.t2	412	142
IV.g13382.t1__Cnig_chr_IV.g15594.t1	760	180
IV.g13383.t1__Cnig_chr_IV.g15595.t1	68	109
IV.g13385.t1__Cnig_chr_IV.g15596.t2	12	1
IV.g13387.t1__Cnig_chr_IV.g15598.t2	12	0
IV.g13388.t1__Cnig_chr_IV.g15599.t1	632	802
IV.g13391.t1__Cnig_chr_IV.g15610.t2	304	452
IV.g13396.t1__Cnig_chr_IV.g15612.t1	395	420
IV.g13397.t1__Cnig_chr_IV.g15613.t1	333	616
IV.g13399.t1__Cnig_chr_IV.g15615.t1	79	107
IV.g13400.t1__Cnig_chr_IV.g15616.t1	149	157
IV.g13401.t1__Cnig_chr_IV.g15617.t1	616	361
IV.g13402.t1__Cnig_chr_IV.g15618.t1	107	127
IV.g13406.t1__Cnig_chr_IV.g15629.t1	62	25
IV.g13407.t2__Cnig_chr_IV.g15631.t2	247	58
IV.g13410.t3__Cnig_chr_IV.g15634.t1	2598	1874
IV.g13411.t1__Cnig_chr_IV.g15673.t1	83	24
IV.g13412.t1__Cnig_chr_IV.g15680.t1	31	24
IV.g13413.t1__Cnig_chr_IV.g15678.t1	356	219
IV.g13414.t1__Cnig_chr_IV.g15677.t1	215	296
IV.g13415.t1__Cnig_chr_IV.g15670.t1	619	456
IV.g13416.t3__Cnig_chr_IV.g15669.t2	53	85
IV.g13418.t1__Cnig_chr_IV.g15665.t1	1	2
IV.g13419.t1__Cnig_chr_IV.g15663.t1	468	601
IV.g13428.t3__Cnig_chr_IV.g15676.t2	305	847
IV.g13429.t1__Cnig_chr_IV.g15675.t1	1880	228
IV.g13431.t1__Cnig_chr_IV.g15674.t2	477	255
IV.g13436.t1__Cnig_chr_IV.g15684.t1	0	118
IV.g13439.t1__Cnig_chr_IV.g15686.t1	123	127
IV.g13440.t1__Cnig_chr_IV.g15687.t1	898	547
IV.g13447.t1__Cnig_chr_IV.g15716.t1	90	108
IV.g13448.t1__Cnig_chr_IV.g15743.t2	16	6
IV.g13451.t1__Cnig_chr_IV.g15742.t2	11	211
IV.g13452.t1__Cnig_chr_IV.g15741.t1	7	7
IV.g13453.t1__Cnig_chr_IV.g15740.t2	24	25
IV.g13454.t3__Cnig_chr_IV.g15734.t3	11	5
IV.g13456.t1__Cnig_chr_IV.g15733.t1	210	132
IV.g13457.t1__Cnig_chr_IV.g15732.t1	11	1
IV.g13458.t1__Cnig_chr_IV.g15730.t3	1	3
IV.g13462.t1__Cnig_chr_IV.g15728.t1	4	6
IV.g13463.t1__Cnig_chr_IV.g15727.t2	4	6
IV.g13464.t1__Cnig_chr_IV.g15726.t2	58	48
IV.g13465.t1__Cnig_chr_IV.g15725.t1	1279	1799
IV.g13466.t1__Cnig_chr_IV.g15724.t3	57	38
IV.g13467.t1__Cnig_chr_IV.g15721.t1	1533	1846
IV.g13468.t1__Cnig_chr_IV.g15720.t3	94	140
IV.g13469.t1__Cnig_chr_IV.g15719.t1	376	799
IV.g13471.t1__Cnig_chr_IV.g15718.t2	517	466
IV.g13472.t1__Cnig_chr_IV.g15717.t1	3970	5185
IV.g13473.t1__Cnig_chr_IV.g15745.t1	195	57
IV.g13474.t1__Cnig_chr_IV.g15746.t1	393	93
IV.g13475.t1__Cnig_chr_IV.g15747.t1	157	156
IV.g13478.t1__Cnig_chr_IV.g15749.t1	699	295
IV.g13479.t1__Cnig_chr_IV.g15752.t1	56	44
IV.g13480.t3__Cnig_chr_IV.g15754.t1	3942	4165
IV.g13481.t2__Cnig_chr_IV.g15753.t1	244	111
IV.g13485.t1__Cnig_chr_IV.g15770.t2	163	92
IV.g13486.t3__Cnig_chr_IV.g15772.t1	104	75
IV.g13488.t2__Cnig_chr_IV.g15775.t1	53	77
IV.g13492.t2__Cnig_chr_IV.g15790.t1	233	440
IV.g13493.t1__Cnig_chr_IV.g15791.t1	1069	1003
IV.g13495.t1__Cnig_chr_IV.g15793.t1	83	153
IV.g13496.t1__Cnig_chr_IV.g15795.t1	251	19
IV.g13497.t3__Cnig_chr_IV.g15797.t1	553	136
IV.g13498.t1__Cnig_chr_IV.g15798.t2	887	885
IV.g13500.t2__Cnig_chr_IV.g15799.t2	323	476
IV.g13501.t1__Cnig_chr_IV.g15800.t1	535	806
IV.g13503.t1__Cnig_chr_IV.g15801.t1	78	33
IV.g13504.t1__Cnig_chr_IV.g15802.t1	321	231
IV.g13505.t1__Cnig_chr_IV.g15803.t1	1956	1326
IV.g13506.t1__Cnig_chr_IV.g15804.t1	527	418
IV.g13507.t3__Cnig_chr_IV.g15805.t1	2945	658
IV.g13509.t1__Cnig_chr_IV.g15809.t1	2745	157
IV.g13510.t1__Cnig_chr_IV.g15811.t1	61	80
IV.g13511.t1__Cnig_chr_IV.g15812.t2	2005	1027
IV.g13513.t2__Cnig_chr_IV.g15814.t1	480	798
IV.g13516.t1__Cnig_chr_IV.g15816.t1	562	382
IV.g13519.t1__Cnig_chr_IV.g15820.t1	687	547
IV.g13520.t1__Cnig_chr_IV.g15819.t3	936	732
