gene_id	HM3_Cbr	HM3_Cni
III.g9156.t1__Cnig_chr_III.g10481.t1	845	371
III.g9157.t1__Cnig_chr_III.g10482.t2	2150	1061
III.g9159.t1__Cnig_chr_III.g10483.t1	263	119
III.g9160.t3__Cnig_chr_III.g10484.t1	4122	4445
III.g9161.t1__Cnig_chr_III.g10487.t1	152	211
III.g9162.t1__Cnig_chr_III.g10490.t1	70	39
III.g9163.t1__Cnig_chr_III.g10492.t1	501	162
III.g9164.t1__Cnig_chr_III.g10493.t1	3	5
III.g9167.t2__Cnig_chr_III.g10496.t1	906	798
III.g9168.t1__Cnig_chr_III.g10497.t1	904	1239
III.g9169.t1__Cnig_chr_III.g10498.t1	1063	1070
III.g9170.t1__Cnig_chr_III.g10499.t3	269	95
III.g9171.t1__Cnig_chr_III.g10501.t1	158	179
III.g9172.t1__Cnig_chr_III.g10502.t1	1908	3027
III.g9173.t1__Cnig_chr_III.g10503.t1	1493	1433
III.g9174.t2__Cnig_chr_III.g10504.t1	1149	920
III.g9175.t1__Cnig_chr_III.g10505.t1	1583	1890
III.g9176.t1__Cnig_chr_III.g10506.t1	656	539
III.g9177.t2__Cnig_chr_III.g10507.t2	3762	2456
III.g9178.t1__Cnig_chr_III.g10508.t1	2438	1923
III.g9179.t2__Cnig_chr_III.g10509.t1	40239	37864
III.g9180.t1__Cnig_chr_III.g10510.t1	884	322
III.g9181.t3__Cnig_chr_III.g10511.t1	740	602
III.g9182.t1__Cnig_chr_III.g10513.t1	549	245
III.g9183.t1__Cnig_chr_III.g10516.t1	1	4
III.g9186.t1__Cnig_chr_III.g10519.t1	41	360
III.g9188.t3__Cnig_chr_III.g10520.t1	225	153
III.g9189.t1__Cnig_chr_III.g10521.t1	956	1076
III.g9190.t1__Cnig_chr_III.g10522.t1	2115	1657
III.g9191.t1__Cnig_chr_III.g10523.t1	1611	980
III.g9193.t1__Cnig_chr_III.g10524.t1	2176	1619
III.g9195.t2__Cnig_chr_III.g10525.t1	1659	845
III.g9196.t1__Cnig_chr_III.g10526.t2	29	0
III.g9197.t1__Cnig_chr_III.g10528.t1	451	14
III.g9198.t1__Cnig_chr_III.g10529.t2	94	117
III.g9199.t1__Cnig_chr_III.g10530.t1	82	56
III.g9200.t1__Cnig_chr_III.g10531.t3	73	41
III.g9201.t1__Cnig_chr_III.g10532.t1	6	15
III.g9202.t1__Cnig_chr_III.g10534.t1	32	15
III.g9203.t1__Cnig_chr_III.g10536.t1	12100	10284
III.g9204.t1__Cnig_chr_III.g10537.t1	348	400
III.g9205.t1__Cnig_chr_III.g10538.t2	347	117
III.g9206.t1__Cnig_chr_III.g10539.t4	420	118
III.g9207.t1__Cnig_chr_III.g10540.t1	27003	22760
III.g9208.t1__Cnig_chr_III.g10541.t1	1371	1082
III.g9209.t1__Cnig_chr_III.g10542.t2	479	380
III.g9210.t1__Cnig_chr_III.g10543.t1	349	284
III.g9211.t1__Cnig_chr_III.g10546.t1	1063	850
III.g9212.t1__Cnig_chr_III.g10547.t1	1728	859
III.g9214.t1__Cnig_chr_III.g10548.t1	5780	4560
III.g9215.t1__Cnig_chr_III.g10549.t2	740	532
III.g9216.t1__Cnig_chr_III.g10550.t1	1983	1268
III.g9217.t1__Cnig_chr_III.g10551.t1	14979	3742
III.g9218.t1__Cnig_chr_III.g10552.t1	4735	2654
III.g9219.t1__Cnig_chr_III.g10553.t1	571	201
III.g9220.t2__Cnig_chr_III.g10554.t3	1447	1151
III.g9221.t1__Cnig_chr_III.g10555.t1	933	842
III.g9222.t1__Cnig_chr_III.g10556.t1	2940	2725
III.g9223.t1__Cnig_chr_III.g10557.t2	834	405
III.g9228.t1__Cnig_chr_III.g10561.t1	1169	1040
III.g9229.t1__Cnig_chr_III.g10562.t3	1181	834
III.g9230.t1__Cnig_chr_III.g10563.t1	801	369
III.g9231.t1__Cnig_chr_III.g10564.t2	162	140
III.g9232.t1__Cnig_chr_III.g10567.t1	30052	23562
III.g9234.t1__Cnig_chr_III.g10570.t2	1123	1281
III.g9235.t1__Cnig_chr_III.g10571.t1	87	12
III.g9236.t1__Cnig_chr_III.g10572.t2	939	705
III.g9238.t1__Cnig_chr_III.g10573.t1	1273	458
III.g9239.t3__Cnig_chr_III.g10574.t1	377	183
III.g9240.t1__Cnig_chr_III.g10576.t1	2145	1145
III.g9241.t1__Cnig_chr_III.g10577.t1	751	298
III.g9242.t1__Cnig_chr_III.g10578.t1	226	218
III.g9243.t1__Cnig_chr_III.g10579.t1	8173	7402
III.g9244.t1__Cnig_chr_III.g10580.t1	1719	2111
III.g9245.t1__Cnig_chr_III.g10581.t1	1787	1787
III.g9246.t1__Cnig_chr_III.g10582.t1	489	507
III.g9247.t1__Cnig_chr_III.g10583.t2	14	6
III.g9248.t1__Cnig_chr_III.g10584.t2	232	235
III.g9249.t2__Cnig_chr_III.g10585.t3	2932	1019
III.g9252.t1__Cnig_chr_III.g10593.t4	2333	151
III.g9253.t1__Cnig_chr_III.g10594.t1	154	6
III.g9255.t2__Cnig_chr_III.g10595.t1	1283	131
III.g9256.t1__Cnig_chr_III.g10597.t1	3166	3727
III.g9258.t2__Cnig_chr_III.g10599.t3	371	482
III.g9259.t2__Cnig_chr_III.g10600.t2	244	419
III.g9260.t2__Cnig_chr_III.g10601.t1	442	625
III.g9261.t1__Cnig_chr_III.g10602.t1	345	301
III.g9262.t1__Cnig_chr_III.g10603.t1	642	383
III.g9263.t1__Cnig_chr_III.g10604.t1	2704	3220
III.g9264.t2__Cnig_chr_III.g10605.t1	1489	1339
III.g9266.t1__Cnig_chr_III.g10606.t1	549	417
III.g9267.t3__Cnig_chr_III.g10607.t2	4145	4443
III.g9268.t1__Cnig_chr_III.g10609.t1	189	220
III.g9269.t2__Cnig_chr_III.g10611.t2	3317	2537
III.g9270.t1__Cnig_chr_III.g10612.t1	285	150
III.g9271.t1__Cnig_chr_III.g10613.t2	475	246
III.g9273.t1__Cnig_chr_III.g10618.t2	1727	1964
III.g9274.t1__Cnig_chr_III.g10617.t1	432	385
III.g9275.t2__Cnig_chr_III.g10616.t1	1169	961
III.g9276.t2__Cnig_chr_III.g10615.t1	1624	1031
III.g9279.t1__Cnig_chr_III.g10614.t3	656	458
III.g9280.t1__Cnig_chr_III.g10619.t1	1435	4503
III.g9282.t1__Cnig_chr_III.g10622.t2	521	363
III.g9283.t1__Cnig_chr_III.g10623.t1	94	139
III.g9284.t3__Cnig_chr_III.g10624.t1	1085	281
III.g9285.t1__Cnig_chr_III.g10626.t1	206	71
III.g9286.t2__Cnig_chr_III.g10627.t1	19	26
III.g9287.t1__Cnig_chr_III.g10628.t2	16	2
III.g9289.t1__Cnig_chr_III.g10629.t2	2138	3435
III.g9290.t2__Cnig_chr_III.g10630.t1	1174	410
III.g9291.t2__Cnig_chr_III.g10631.t2	252	264
III.g9292.t1__Cnig_chr_III.g10632.t1	350	283
III.g9293.t1__Cnig_chr_III.g10633.t1	119	105
III.g9294.t1__Cnig_chr_III.g10634.t1	170	357
III.g9296.t1__Cnig_chr_III.g10773.t1	42	35
III.g9297.t1__Cnig_chr_III.g10638.t1	681	532
III.g9298.t1__Cnig_chr_III.g10639.t1	1124	756
III.g9299.t1__Cnig_chr_III.g10640.t1	1611	1352
III.g9300.t1__Cnig_chr_III.g10641.t1	351	588
III.g9301.t1__Cnig_chr_III.g10642.t1	66	77
III.g9302.t1__Cnig_chr_III.g10643.t1	5	12
III.g9303.t1__Cnig_chr_III.g10644.t1	25	20
III.g9306.t1__Cnig_chr_III.g10646.t1	936	893
III.g9309.t1__Cnig_chr_III.g10650.t1	19	26
III.g9310.t1__Cnig_chr_III.g10651.t1	215	334
III.g9311.t1__Cnig_chr_III.g10652.t1	6	7
III.g9312.t1__Cnig_chr_III.g10653.t1	48	53
III.g9313.t1__Cnig_chr_III.g10654.t2	18	13
III.g9314.t2__Cnig_chr_III.g10657.t3	9	12
III.g9315.t1__Cnig_chr_III.g10658.t1	911	1568
III.g9316.t1__Cnig_chr_III.g10659.t1	64	164
III.g9319.t1__Cnig_chr_III.g10661.t1	16	10
III.g9321.t2__Cnig_chr_III.g10662.t1	148	83
III.g9323.t1__Cnig_chr_III.g10663.t1	2	5
III.g9324.t1__Cnig_chr_III.g10664.t1	722	726
III.g9325.t1__Cnig_chr_III.g10665.t1	54	93
III.g9327.t1__Cnig_chr_III.g10667.t1	1072	283
III.g9328.t1__Cnig_chr_III.g10668.t1	11663	4379
III.g9329.t1__Cnig_chr_III.g10669.t1	13	60
III.g9330.t2__Cnig_chr_III.g10670.t3	404	142
III.g9331.t1__Cnig_chr_III.g10671.t1	57	16
III.g9332.t2__Cnig_chr_III.g10672.t1	11	1
III.g9335.t1__Cnig_chr_III.g10676.t1	1	6
III.g9336.t1__Cnig_chr_III.g10678.t1	281	132
III.g9337.t1__Cnig_chr_III.g10679.t1	5	6
III.g9338.t1__Cnig_chr_III.g10680.t1	7121	3712
III.g9340.t1__Cnig_chr_III.g10682.t3	472	259
III.g9341.t1__Cnig_chr_III.g10683.t1	121	111
III.g9343.t1__Cnig_chr_III.g10685.t1	2714	1220
III.g9344.t1__Cnig_chr_III.g10686.t1	1569	703
III.g9345.t1__Cnig_chr_III.g10687.t1	10424	2248
III.g9346.t1__Cnig_chr_III.g10688.t1	370	8
III.g9348.t1__Cnig_chr_III.g10689.t1	1157	833
III.g9349.t1__Cnig_chr_III.g10690.t2	6216	3818
III.g9350.t1__Cnig_chr_III.g10692.t1	46	14
III.g9351.t1__Cnig_chr_III.g10693.t3	15155	7521
III.g9353.t1__Cnig_chr_III.g10696.t1	87	58
III.g9354.t1__Cnig_chr_III.g10697.t1	267	128
III.g9356.t1__Cnig_chr_III.g10699.t2	253	8
III.g9357.t2__Cnig_chr_III.g10700.t1	1285	1153
III.g9358.t1__Cnig_chr_III.g10701.t1	134	57
III.g9359.t1__Cnig_chr_III.g10702.t1	13443	4254
III.g9360.t2__Cnig_chr_III.g10703.t1	1666	698
III.g9361.t1__Cnig_chr_III.g10704.t1	563	462
III.g9362.t1__Cnig_chr_III.g10705.t1	481	648
III.g9363.t1__Cnig_chr_III.g10706.t1	33	3
III.g9367.t1__Cnig_chr_III.g10708.t2	1097	1195
III.g9369.t1__Cnig_chr_III.g10731.t1	1038	921
III.g9370.t1__Cnig_chr_III.g10732.t2	800	742
III.g9371.t1__Cnig_chr_III.g10733.t1	67	153
III.g9372.t3__Cnig_chr_III.g10734.t3	5020	2896
III.g9373.t1__Cnig_chr_III.g10735.t1	2256	1133
III.g9374.t1__Cnig_chr_III.g10736.t1	1347	1458
III.g9375.t2__Cnig_chr_III.g10737.t1	820	427
III.g9377.t2__Cnig_chr_III.g10739.t1	2	3464
III.g9379.t1__Cnig_chr_III.g10710.t2	821	639
III.g9380.t1__Cnig_chr_III.g10711.t1	1950	1624
III.g9381.t1__Cnig_chr_III.g10714.t1	215	305
III.g9382.t3__Cnig_chr_III.g10715.t1	1364	1214
III.g9383.t1__Cnig_chr_III.g10717.t1	9603	6796
III.g9384.t1__Cnig_chr_III.g10718.t1	352	114
III.g9385.t1__Cnig_chr_III.g10719.t1	909	761
III.g9386.t1__Cnig_chr_III.g10720.t1	2324	2656
III.g9387.t1__Cnig_chr_III.g10721.t1	1070	1437
III.g9389.t1__Cnig_chr_III.g10722.t1	1719	1350
III.g9390.t1__Cnig_chr_III.g10723.t1	1184	709
III.g9391.t1__Cnig_chr_III.g10724.t2	1031	737
III.g9393.t1__Cnig_chr_III.g10726.t1	30	12
III.g9394.t1__Cnig_chr_III.g10727.t1	310	173
III.g9395.t1__Cnig_chr_III.g10728.t1	880	691
III.g9397.t1__Cnig_chr_III.g10730.t1	4404	3968
III.g9400.t1__Cnig_chr_III.g10742.t1	2341	412
III.g9401.t1__Cnig_chr_III.g10743.t2	220	112
III.g9402.t1__Cnig_chr_III.g10744.t1	2486	1238
III.g9403.t2__Cnig_chr_III.g10745.t1	14564	2562
III.g9404.t1__Cnig_chr_III.g10746.t1	1247	694
III.g9405.t4__Cnig_chr_III.g10747.t2	305	6
III.g9406.t1__Cnig_chr_III.g10749.t1	150	176
III.g9407.t1__Cnig_chr_III.g10750.t2	121	27
III.g9408.t1__Cnig_chr_III.g10751.t1	446	44
III.g9409.t1__Cnig_chr_III.g10753.t2	3860	3244
III.g9410.t1__Cnig_chr_III.g10754.t1	367	279
III.g9412.t1__Cnig_chr_III.g10755.t1	252	413
III.g9413.t1__Cnig_chr_III.g10756.t1	973	196
III.g9414.t1__Cnig_chr_III.g10757.t1	409	262
III.g9415.t1__Cnig_chr_III.g10758.t1	241	219
III.g9416.t1__Cnig_chr_III.g10761.t1	453	2
III.g9417.t1__Cnig_chr_III.g10762.t1	88	15
III.g9418.t1__Cnig_chr_III.g10763.t1	403	295
III.g9419.t1__Cnig_chr_III.g10825.t2	2	1
III.g9420.t3__Cnig_chr_III.g10772.t2	106	27
III.g9421.t1__Cnig_chr_III.g10637.t1	4	31
III.g9422.t1__Cnig_chr_III.g10775.t1	334	189
III.g9423.t1__Cnig_chr_III.g10776.t1	297	157
III.g9424.t3__Cnig_chr_III.g10777.t1	631	515
III.g9426.t1__Cnig_chr_III.g10778.t1	2991	2363
III.g9427.t1__Cnig_chr_III.g10779.t1	985	980
III.g9428.t1__Cnig_chr_III.g10780.t1	287	341
III.g9429.t1__Cnig_chr_III.g10781.t1	3496	2789
III.g9430.t2__Cnig_chr_III.g10782.t1	179	189
III.g9431.t2__Cnig_chr_III.g10783.t1	9	3
III.g9432.t1__Cnig_chr_III.g10784.t2	40	17
III.g9433.t1__Cnig_chr_III.g10785.t1	1370	649
III.g9434.t1__Cnig_chr_III.g10786.t1	543	156
III.g9435.t2__Cnig_chr_III.g10787.t2	6480	5635
III.g9436.t1__Cnig_chr_III.g10788.t1	49	33
III.g9437.t3__Cnig_chr_III.g10789.t1	1240	742
III.g9439.t1__Cnig_chr_III.g10792.t1	305	635
III.g9441.t1__Cnig_chr_III.g10796.t1	198	141
III.g9442.t2__Cnig_chr_III.g10797.t1	633	803
III.g9443.t1__Cnig_chr_III.g10798.t1	1105	1342
III.g9444.t1__Cnig_chr_III.g10799.t1	825	634
III.g9445.t2__Cnig_chr_III.g10800.t3	4781	2836
III.g9447.t1__Cnig_chr_III.g10801.t2	517	324
III.g9448.t1__Cnig_chr_III.g10802.t1	281	180
III.g9449.t1__Cnig_chr_III.g10803.t1	1028	781
III.g9450.t1__Cnig_chr_III.g10804.t1	1242	540
III.g9451.t1__Cnig_chr_III.g10805.t1	1255	265
III.g9453.t1__Cnig_chr_III.g10806.t2	268	259
III.g9454.t1__Cnig_chr_III.g10807.t1	540	181
III.g9455.t1__Cnig_chr_III.g10809.t1	462	360
III.g9456.t2__Cnig_chr_III.g10810.t1	2745	1260
III.g9457.t1__Cnig_chr_III.g10811.t1	401	258
III.g9459.t1__Cnig_chr_III.g10813.t1	668	684
III.g9460.t1__Cnig_chr_III.g10814.t1	577	664
III.g9461.t1__Cnig_chr_III.g10815.t1	5278	3194
III.g9462.t1__Cnig_chr_III.g10816.t1	1413	1031
III.g9463.t1__Cnig_chr_III.g10817.t1	1459	632
III.g9464.t1__Cnig_chr_III.g10818.t1	4549	3959
III.g9465.t1__Cnig_chr_III.g10819.t1	391	259
III.g9466.t1__Cnig_chr_III.g10820.t1	1364	1028
III.g9468.t2__Cnig_chr_III.g10821.t1	682	447
III.g9469.t2__Cnig_chr_III.g10822.t2	2453	1486
III.g9470.t1__Cnig_chr_III.g10823.t2	7020	3830
III.g9475.t2__Cnig_chr_III.g10828.t1	4452	2158
III.g9476.t1__Cnig_chr_III.g10829.t1	500	320
III.g9477.t1__Cnig_chr_III.g10830.t1	1348	1188
III.g9478.t1__Cnig_chr_III.g10831.t2	933	496
III.g9479.t1__Cnig_chr_III.g10832.t1	1320	1357
III.g9480.t1__Cnig_chr_III.g10833.t3	5917	4841
III.g9481.t1__Cnig_chr_III.g10834.t3	625	483
III.g9482.t1__Cnig_chr_III.g10835.t1	1892	1332
III.g9483.t2__Cnig_chr_III.g10837.t1	515	78
III.g9484.t1__Cnig_chr_III.g10838.t1	1113	780
III.g9485.t1__Cnig_chr_III.g10840.t2	1626	850
III.g9486.t2__Cnig_chr_III.g10841.t1	1319	894
III.g9487.t1__Cnig_chr_III.g10845.t1	149	82
III.g9488.t1__Cnig_chr_III.g10846.t1	1022	949
III.g9490.t1__Cnig_chr_III.g10849.t1	82	67
III.g9492.t1__Cnig_chr_III.g10851.t3	1480	2596
III.g9493.t1__Cnig_chr_III.g10852.t1	127	95
III.g9494.t1__Cnig_chr_III.g10853.t1	1324	290
III.g9496.t2__Cnig_chr_III.g10854.t1	158	234
III.g9497.t1__Cnig_chr_III.g10855.t1	155	152
III.g9498.t1__Cnig_chr_III.g10856.t1	68	57
III.g9499.t1__Cnig_chr_III.g10857.t1	162	179
III.g9500.t1__Cnig_chr_III.g10858.t1	36	44
III.g9501.t3__Cnig_chr_III.g10860.t1	455	1420
III.g9502.t1__Cnig_chr_III.g10861.t1	671	818
III.g9504.t1__Cnig_chr_III.g10862.t1	11940	11999
III.g9505.t2__Cnig_chr_III.g10863.t1	12	13
III.g9506.t1__Cnig_chr_III.g10864.t1	772	1112
III.g9507.t1__Cnig_chr_III.g10865.t1	15325	16101
III.g9514.t1__Cnig_chr_III.g10868.t1	2541	2497
III.g9515.t1__Cnig_chr_III.g10869.t1	10	1
III.g9518.t2__Cnig_chr_III.g10871.t2	640	505
III.g9523.t2__Cnig_chr_III.g10878.t1	37	20
III.g9524.t2__Cnig_chr_III.g10879.t1	144	128
III.g9525.t1__Cnig_chr_III.g10880.t1	4	14
III.g9526.t2__Cnig_chr_III.g10881.t1	572	511
III.g9527.t2__Cnig_chr_III.g10882.t3	1414	807
III.g9528.t1__Cnig_chr_III.g10885.t1	238	206
III.g9531.t2__Cnig_chr_III.g10893.t2	95	97
III.g9532.t1__Cnig_chr_III.g10894.t3	35	70
III.g9533.t2__Cnig_chr_III.g10895.t1	3189	2548
III.g9535.t1__Cnig_chr_III.g10898.t1	1	1
III.g9536.t3__Cnig_chr_III.g10899.t1	37	13
III.g9537.t1__Cnig_chr_III.g10900.t1	1188	1455
III.g9538.t1__Cnig_chr_III.g10901.t3	501	273
III.g9541.t2__Cnig_chr_III.g10902.t1	122	93
III.g9542.t2__Cnig_chr_III.g10904.t1	1022	714
III.g9544.t2__Cnig_chr_III.g10906.t2	141	132
III.g9546.t1__Cnig_chr_III.g10908.t1	798	405
III.g9549.t1__Cnig_chr_III.g10935.t1	34	12
III.g9550.t1__Cnig_chr_III.g10936.t1	7	5
III.g9551.t3__Cnig_chr_III.g10937.t1	110	57
III.g9553.t1__Cnig_chr_III.g10938.t1	4	1
III.g9554.t1__Cnig_chr_III.g10939.t2	49	15
III.g9555.t3__Cnig_chr_III.g10940.t1	14	7
III.g9557.t1__Cnig_chr_III.g10941.t1	1135	365
III.g9558.t1__Cnig_chr_III.g10942.t1	4005	2637
III.g9559.t1__Cnig_chr_III.g10943.t1	344	248
III.g9560.t1__Cnig_chr_III.g10944.t1	1	3
III.g9561.t1__Cnig_chr_III.g10945.t2	10	11
III.g9562.t1__Cnig_chr_III.g10946.t2	1392	1290
III.g9563.t1__Cnig_chr_III.g10947.t2	172	88
III.g9564.t1__Cnig_chr_III.g10948.t2	742	502
III.g9565.t1__Cnig_chr_III.g10957.t1	19	2
III.g9566.t1__Cnig_chr_III.g10958.t1	270	381
III.g9567.t3__Cnig_chr_III.g10959.t2	13403	5906
III.g9568.t1__Cnig_chr_III.g10960.t1	4073	2253
III.g9569.t1__Cnig_chr_III.g10961.t1	114	53
III.g9570.t1__Cnig_chr_III.g10962.t1	140	74
III.g9571.t1__Cnig_chr_III.g10963.t1	1130	385
III.g9572.t1__Cnig_chr_III.g10964.t1	235	210
III.g9573.t1__Cnig_chr_III.g10965.t1	1900	921
III.g9574.t1__Cnig_chr_III.g10966.t1	365	1688
III.g9577.t1__Cnig_chr_III.g10972.t1	299	243
III.g9578.t2__Cnig_chr_III.g10973.t3	220	225
III.g9579.t1__Cnig_chr_III.g10974.t3	66	258
III.g9581.t3__Cnig_chr_III.g10976.t3	756	1350
III.g9584.t1__Cnig_chr_III.g10985.t1	352	303
III.g9692.t1__Cnig_chr_III.g10934.t1	1740	857
III.g9693.t2__Cnig_chr_III.g10933.t1	45	28
III.g9694.t1__Cnig_chr_III.g10929.t2	15	26
III.g9695.t2__Cnig_chr_III.g10928.t3	11	11
III.g9697.t1__Cnig_chr_III.g10927.t3	825	1890
III.g9698.t2__Cnig_chr_III.g10926.t1	1960	2379
III.g9699.t1__Cnig_chr_III.g10925.t1	263	340
III.g9700.t1__Cnig_chr_III.g10923.t3	743	565
III.g9701.t1__Cnig_chr_III.g10924.t1	89	81
III.g9702.t1__Cnig_chr_III.g10771.t1	1	0
III.g9704.t1__Cnig_chr_III.g10919.t1	84	104
III.g9709.t1__Cnig_chr_III.g10916.t1	1020	845
III.g9726.t2__Cnig_chr_III.g10301.t1	0	1
III.g9747.t2__Cnig_chr_III.g11075.t1	3554	2488
III.g9748.t2__Cnig_chr_III.g11073.t2	2938	801
III.g9749.t1__Cnig_chr_III.g11072.t1	163	31
III.g9750.t1__Cnig_chr_III.g11071.t1	5883	8315
III.g9751.t2__Cnig_chr_III.g11070.t1	832	1524
III.g9753.t1__Cnig_chr_III.g11068.t1	345	161
III.g9755.t1__Cnig_chr_III.g11101.t1	6564	4071
III.g9756.t1__Cnig_chr_III.g11106.t1	513	519
III.g9757.t1__Cnig_chr_III.g11105.t1	2385	2502
III.g9758.t1__Cnig_chr_III.g11104.t1	209	24
III.g9761.t1__Cnig_chr_III.g11102.t2	523	55
III.g9763.t2__Cnig_chr_III.g11107.t1	424	259
III.g9767.t1__Cnig_chr_III.g11115.t1	423	211
III.g9768.t1__Cnig_chr_III.g11116.t2	586	548
III.g9769.t2__Cnig_chr_III.g11117.t1	2698	1858
III.g9770.t2__Cnig_chr_III.g11118.t2	2607	1188
III.g9771.t1__Cnig_chr_III.g11120.t1	1018	642
III.g9772.t1__Cnig_chr_III.g11121.t1	2636	1272
III.g9774.t1__Cnig_chr_III.g11125.t1	813	390
III.g9775.t1__Cnig_chr_III.g11126.t2	1373	793
III.g9776.t1__Cnig_chr_III.g11127.t2	32	25
III.g9777.t2__Cnig_chr_III.g11128.t1	1253	979
III.g9778.t1__Cnig_chr_III.g11129.t1	854	393
III.g9779.t1__Cnig_chr_III.g11130.t1	2414	2934
III.g9781.t1__Cnig_chr_III.g11131.t1	10	0
III.g9782.t3__Cnig_chr_III.g11137.t1	324	213
III.g9784.t1__Cnig_chr_III.g11143.t1	284	72
III.g9785.t2__Cnig_chr_III.g11144.t2	65	34
III.g9787.t1__Cnig_chr_III.g11168.t1	86	33
III.g9794.t1__Cnig_chr_III.g11174.t1	36	28
III.g9795.t1__Cnig_chr_III.g11175.t1	52	2
III.g9798.t3__Cnig_chr_III.g11187.t1	763	662
III.g9799.t1__Cnig_chr_III.g11190.t1	10	36
III.g9800.t1__Cnig_chr_III.g11191.t2	1683	1883
III.g9801.t1__Cnig_chr_III.g11192.t1	325	1352
III.g9802.t1__Cnig_chr_III.g11193.t1	115	145
III.g9803.t1__Cnig_chr_III.g11194.t1	203	132
III.g9804.t1__Cnig_chr_III.g11195.t1	2291	2743
III.g9805.t2__Cnig_chr_III.g11196.t2	2388	2212
III.g9807.t1__Cnig_chr_III.g11198.t1	6291	7127
III.g9809.t1__Cnig_chr_III.g11199.t1	7	9
III.g9810.t1__Cnig_chr_III.g11200.t1	187	165
III.g9811.t1__Cnig_chr_III.g11203.t1	71	145
III.g9812.t1__Cnig_chr_III.g11204.t1	116	53
III.g9814.t2__Cnig_chr_III.g11205.t1	47	67
III.g9815.t1__Cnig_chr_III.g11206.t1	657	669
III.g9816.t3__Cnig_chr_III.g11207.t1	68725	68784
III.g9817.t2__Cnig_chr_III.g11208.t1	12981	11352
III.g9818.t1__Cnig_chr_III.g11209.t2	417	341
III.g9819.t1__Cnig_chr_III.g11210.t1	449	275
III.g9820.t1__Cnig_chr_III.g11211.t1	293	13
III.g9821.t1__Cnig_chr_III.g11212.t1	53	55
III.g9822.t1__Cnig_chr_III.g11213.t1	261	206
III.g9824.t1__Cnig_chr_III.g11218.t2	537	207
III.g9825.t1__Cnig_chr_III.g11220.t1	313	408
III.g9832.t2__Cnig_chr_III.g11222.t2	86	104
III.g9835.t1__Cnig_chr_III.g11224.t1	2	1
III.g9836.t1__Cnig_chr_III.g11225.t1	11	7
III.g9837.t1__Cnig_chr_III.g11226.t1	602	773
III.g9838.t1__Cnig_chr_III.g11227.t1	2934	3852
III.g9839.t3__Cnig_chr_III.g11228.t2	259	241
III.g9844.t1__Cnig_chr_III.g11235.t2	3798	1101
III.g9847.t1__Cnig_chr_III.g11238.t1	9035	5192
III.g9849.t1__Cnig_chr_III.g11239.t1	216	242
III.g9850.t1__Cnig_chr_III.g11240.t3	8	6
III.g9851.t2__Cnig_chr_III.g11241.t1	542	261
III.g9852.t1__Cnig_chr_III.g11242.t2	963	239
III.g9853.t1__Cnig_chr_III.g11243.t1	3257	1091
III.g9859.t1__Cnig_chr_III.g11256.t1	14	15
III.g9860.t1__Cnig_chr_III.g11257.t1	73	155
III.g9861.t1__Cnig_chr_III.g11258.t1	28	48
III.g9862.t1__Cnig_chr_III.g11259.t1	11330	9244
III.g9863.t1__Cnig_chr_III.g11260.t1	2603	1486
III.g9864.t1__Cnig_chr_III.g11262.t3	262	254
III.g9865.t3__Cnig_chr_III.g11264.t2	433	64
III.g9867.t1__Cnig_chr_III.g11278.t1	0	0
III.g9870.t1__Cnig_chr_III.g11282.t2	15	10
III.g9871.t1__Cnig_chr_III.g11283.t1	865	422
III.g9872.t1__Cnig_chr_III.g11284.t1	23614	9592
III.g9874.t1__Cnig_chr_III.g11285.t2	227	148
III.g9875.t1__Cnig_chr_III.g11286.t2	131	253
III.g9877.t1__Cnig_chr_III.g11287.t3	91	32
III.g9879.t3__Cnig_chr_III.g11288.t2	1586	1540
III.g9880.t2__Cnig_chr_III.g11294.t1	465	285
III.g9881.t1__Cnig_chr_III.g11293.t1	1	1
III.g9882.t1__Cnig_chr_III.g11291.t1	3	0
III.g9885.t1__Cnig_chr_III.g11289.t1	18	29
III.g9886.t1__Cnig_chr_III.g11295.t1	9	2
III.g9888.t1__Cnig_chr_III.g11297.t1	0	1
III.g9890.t1__Cnig_chr_III.g11299.t1	977	891
III.g9891.t1__Cnig_chr_III.g11300.t1	2225	565
III.g9892.t1__Cnig_chr_III.g11301.t3	513	234
III.g9893.t1__Cnig_chr_III.g11302.t1	152	54
III.g9895.t1__Cnig_chr_III.g11307.t1	61	26
III.g9898.t1__Cnig_chr_III.g11308.t1	368	315
III.g9899.t1__Cnig_chr_III.g11309.t1	6274	4947
III.g9900.t1__Cnig_chr_III.g11310.t1	2002	1235
III.g9901.t1__Cnig_chr_III.g11311.t1	744	218
III.g9902.t1__Cnig_chr_III.g11312.t1	823	407
III.g9903.t3__Cnig_chr_III.g11316.t1	112	73
III.g9904.t1__Cnig_chr_III.g11317.t1	3023	2193
III.g9905.t1__Cnig_chr_III.g11318.t1	685	231
III.g9906.t1__Cnig_chr_III.g11319.t1	821	929
III.g9907.t1__Cnig_chr_III.g11320.t1	409	115
III.g9908.t1__Cnig_chr_III.g11321.t1	498	513
III.g9909.t1__Cnig_chr_III.g11322.t3	1309	974
III.g9910.t1__Cnig_chr_III.g11323.t1	998	585
III.g9911.t4__Cnig_chr_III.g11325.t1	1640	197
III.g9914.t2__Cnig_chr_III.g11326.t1	49	10
III.g9915.t1__Cnig_chr_III.g11327.t1	31	1
III.g9916.t1__Cnig_chr_III.g11330.t2	2	7
